{'Mean Episode Return': Array(464.3861, dtype=float32), 'Var Episode Return': Array(73777.25, dtype=float32), 'Mean Episode Length': Array(736.2631, dtype=float32), 'Var Episode Length': Array(158974.67, dtype=float32), 'Num Episodes': Array(707., dtype=float32), 'Max Episode Return': Array(669.3063, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(19., dtype=float32), 'Max Timestep': Array(1.1639194e+08, dtype=float32), 'Min Timestep': Array(1.1586778e+08, dtype=float32)} step=116391936
{'Mean Episode Return': Array(463.7326, dtype=float32), 'Var Episode Return': Array(73169.49, dtype=float32), 'Mean Episode Length': Array(735.6933, dtype=float32), 'Var Episode Length': Array(158451.36, dtype=float32), 'Num Episodes': Array(714., dtype=float32), 'Max Episode Return': Array(671.34534, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(20., dtype=float32), 'Max Timestep': Array(1.1691622e+08, dtype=float32), 'Min Timestep': Array(1.1639206e+08, dtype=float32)} step=116916224
{'Mean Episode Return': Array(485.79657, dtype=float32), 'Var Episode Return': Array(66065.35, dtype=float32), 'Mean Episode Length': Array(770.18884, dtype=float32), 'Var Episode Length': Array(140410.88, dtype=float32), 'Num Episodes': Array(683., dtype=float32), 'Max Episode Return': Array(668.5054, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(24., dtype=float32), 'Max Timestep': Array(1.1744051e+08, dtype=float32), 'Min Timestep': Array(1.1691635e+08, dtype=float32)} step=117440512
{'Validation Info/Mean Episode Return': Array(47.627308, dtype=float32), 'Validation Info/Mean Episode Length': Array(119.166664, dtype=float32)} step=117440512
{'Mean Episode Return': Array(450.6131, dtype=float32), 'Var Episode Return': Array(78032.71, dtype=float32), 'Mean Episode Length': Array(714.1796, dtype=float32), 'Var Episode Length': Array(167045.62, dtype=float32), 'Num Episodes': Array(735., dtype=float32), 'Max Episode Return': Array(672.06476, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(16., dtype=float32), 'Max Timestep': Array(1.179648e+08, dtype=float32), 'Min Timestep': Array(1.1744064e+08, dtype=float32)} step=117964800
{'Mean Episode Return': Array(471.24667, dtype=float32), 'Var Episode Return': Array(73317.086, dtype=float32), 'Mean Episode Length': Array(743.28534, dtype=float32), 'Var Episode Length': Array(155243.92, dtype=float32), 'Num Episodes': Array(701., dtype=float32), 'Max Episode Return': Array(679.54016, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(16., dtype=float32), 'Max Timestep': Array(1.1848909e+08, dtype=float32), 'Min Timestep': Array(1.1796493e+08, dtype=float32)} step=118489088
{'Mean Episode Return': Array(436.01074, dtype=float32), 'Var Episode Return': Array(82699.484, dtype=float32), 'Mean Episode Length': Array(691.12286, dtype=float32), 'Var Episode Length': Array(178106.16, dtype=float32), 'Num Episodes': Array(757., dtype=float32), 'Max Episode Return': Array(672.168, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(1.1901338e+08, dtype=float32), 'Min Timestep': Array(1.1848922e+08, dtype=float32)} step=119013376
{'Mean Episode Return': Array(454.6058, dtype=float32), 'Var Episode Return': Array(77317.305, dtype=float32), 'Mean Episode Length': Array(717.3973, dtype=float32), 'Var Episode Length': Array(161880.62, dtype=float32), 'Num Episodes': Array(730., dtype=float32), 'Max Episode Return': Array(675.77826, dtype=float32), 'Min Episode Return': Array(0.3392514, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(9., dtype=float32), 'Max Timestep': Array(1.1953766e+08, dtype=float32), 'Min Timestep': Array(1.190135e+08, dtype=float32)} step=119537664
{'Mean Episode Return': Array(483.4119, dtype=float32), 'Var Episode Return': Array(69989.48, dtype=float32), 'Mean Episode Length': Array(759.42834, dtype=float32), 'Var Episode Length': Array(147012.6, dtype=float32), 'Num Episodes': Array(691., dtype=float32), 'Max Episode Return': Array(678.7379, dtype=float32), 'Min Episode Return': Array(1.0021836, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(25., dtype=float32), 'Max Timestep': Array(1.2006195e+08, dtype=float32), 'Min Timestep': Array(1.1953779e+08, dtype=float32)} step=120061952
{'Mean Episode Return': Array(490.75443, dtype=float32), 'Var Episode Return': Array(69298.97, dtype=float32), 'Mean Episode Length': Array(768.18353, dtype=float32), 'Var Episode Length': Array(144052.72, dtype=float32), 'Num Episodes': Array(692., dtype=float32), 'Max Episode Return': Array(675.7258, dtype=float32), 'Min Episode Return': Array(0.16944617, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(23., dtype=float32), 'Max Timestep': Array(1.2058624e+08, dtype=float32), 'Min Timestep': Array(1.2006208e+08, dtype=float32)} step=120586240
{'Mean Episode Return': Array(490.85968, dtype=float32), 'Var Episode Return': Array(68289.9, dtype=float32), 'Mean Episode Length': Array(769.71704, dtype=float32), 'Var Episode Length': Array(142366.16, dtype=float32), 'Num Episodes': Array(675., dtype=float32), 'Max Episode Return': Array(679.80566, dtype=float32), 'Min Episode Return': Array(0.0571937, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(20., dtype=float32), 'Max Timestep': Array(1.2111053e+08, dtype=float32), 'Min Timestep': Array(1.2058637e+08, dtype=float32)} step=121110528
{'Mean Episode Return': Array(486.7789, dtype=float32), 'Var Episode Return': Array(69019.05, dtype=float32), 'Mean Episode Length': Array(764.5948, dtype=float32), 'Var Episode Length': Array(144492.27, dtype=float32), 'Num Episodes': Array(686., dtype=float32), 'Max Episode Return': Array(680.2927, dtype=float32), 'Min Episode Return': Array(0.07381657, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(22., dtype=float32), 'Max Timestep': Array(1.2163482e+08, dtype=float32), 'Min Timestep': Array(1.2111066e+08, dtype=float32)} step=121634816
{'Mean Episode Return': Array(509.43378, dtype=float32), 'Var Episode Return': Array(63059.29, dtype=float32), 'Mean Episode Length': Array(795.997, dtype=float32), 'Var Episode Length': Array(131246.36, dtype=float32), 'Num Episodes': Array(663., dtype=float32), 'Max Episode Return': Array(677.86694, dtype=float32), 'Min Episode Return': Array(10.131592, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(14., dtype=float32), 'Max Timestep': Array(1.221591e+08, dtype=float32), 'Min Timestep': Array(1.2163494e+08, dtype=float32)} step=122159104
{'Mean Episode Return': Array(504.66904, dtype=float32), 'Var Episode Return': Array(65294.176, dtype=float32), 'Mean Episode Length': Array(789.3263, dtype=float32), 'Var Episode Length': Array(136785.25, dtype=float32), 'Num Episodes': Array(662., dtype=float32), 'Max Episode Return': Array(679.6259, dtype=float32), 'Min Episode Return': Array(1.2436404, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(39., dtype=float32), 'Max Timestep': Array(1.2268339e+08, dtype=float32), 'Min Timestep': Array(1.2215923e+08, dtype=float32)} step=122683392
{'Mean Episode Return': Array(490.94772, dtype=float32), 'Var Episode Return': Array(68462.83, dtype=float32), 'Mean Episode Length': Array(770.6991, dtype=float32), 'Var Episode Length': Array(142963.83, dtype=float32), 'Num Episodes': Array(678., dtype=float32), 'Max Episode Return': Array(674.94507, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(21., dtype=float32), 'Max Timestep': Array(1.2320768e+08, dtype=float32), 'Min Timestep': Array(1.2268352e+08, dtype=float32)} step=123207680
{'Mean Episode Return': Array(485.9436, dtype=float32), 'Var Episode Return': Array(69502.06, dtype=float32), 'Mean Episode Length': Array(764.2026, dtype=float32), 'Var Episode Length': Array(144917.69, dtype=float32), 'Num Episodes': Array(691., dtype=float32), 'Max Episode Return': Array(676.98, dtype=float32), 'Min Episode Return': Array(0.13165024, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(28., dtype=float32), 'Max Timestep': Array(1.2373197e+08, dtype=float32), 'Min Timestep': Array(1.2320781e+08, dtype=float32)} step=123731968
{'Mean Episode Return': Array(496.5166, dtype=float32), 'Var Episode Return': Array(68812.63, dtype=float32), 'Mean Episode Length': Array(774.9734, dtype=float32), 'Var Episode Length': Array(142910.98, dtype=float32), 'Num Episodes': Array(677., dtype=float32), 'Max Episode Return': Array(680.90533, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(19., dtype=float32), 'Max Timestep': Array(1.2425626e+08, dtype=float32), 'Min Timestep': Array(1.237321e+08, dtype=float32)} step=124256256
{'Mean Episode Return': Array(506.0689, dtype=float32), 'Var Episode Return': Array(65181.7, dtype=float32), 'Mean Episode Length': Array(789.5903, dtype=float32), 'Var Episode Length': Array(135603.9, dtype=float32), 'Num Episodes': Array(659., dtype=float32), 'Max Episode Return': Array(681.42426, dtype=float32), 'Min Episode Return': Array(9.261024, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(37., dtype=float32), 'Max Timestep': Array(1.2478054e+08, dtype=float32), 'Min Timestep': Array(1.2425638e+08, dtype=float32)} step=124780544
{'Validation Info/Mean Episode Return': Array(41.919952, dtype=float32), 'Validation Info/Mean Episode Length': Array(109.53847, dtype=float32)} step=124780544
{'Mean Episode Return': Array(497.34338, dtype=float32), 'Var Episode Return': Array(70337.89, dtype=float32), 'Mean Episode Length': Array(772.52344, dtype=float32), 'Var Episode Length': Array(144571.19, dtype=float32), 'Num Episodes': Array(682., dtype=float32), 'Max Episode Return': Array(681.5725, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(3., dtype=float32), 'Max Timestep': Array(1.2530483e+08, dtype=float32), 'Min Timestep': Array(1.2478067e+08, dtype=float32)} step=125304832
{'Mean Episode Return': Array(504.7231, dtype=float32), 'Var Episode Return': Array(69005.01, dtype=float32), 'Mean Episode Length': Array(780.49554, dtype=float32), 'Var Episode Length': Array(140766.7, dtype=float32), 'Num Episodes': Array(666., dtype=float32), 'Max Episode Return': Array(683.8545, dtype=float32), 'Min Episode Return': Array(0.05256319, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(27., dtype=float32), 'Max Timestep': Array(1.2582912e+08, dtype=float32), 'Min Timestep': Array(1.2530496e+08, dtype=float32)} step=125829120
{'Mean Episode Return': Array(491.4052, dtype=float32), 'Var Episode Return': Array(72877.414, dtype=float32), 'Mean Episode Length': Array(759.74603, dtype=float32), 'Var Episode Length': Array(147631.9, dtype=float32), 'Num Episodes': Array(689., dtype=float32), 'Max Episode Return': Array(684.5852, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(25., dtype=float32), 'Max Timestep': Array(1.2635341e+08, dtype=float32), 'Min Timestep': Array(1.2582925e+08, dtype=float32)} step=126353408
{'Mean Episode Return': Array(519.4904, dtype=float32), 'Var Episode Return': Array(63423.49, dtype=float32), 'Mean Episode Length': Array(802.04456, dtype=float32), 'Var Episode Length': Array(129209.266, dtype=float32), 'Num Episodes': Array(651., dtype=float32), 'Max Episode Return': Array(687.0166, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(10., dtype=float32), 'Max Timestep': Array(1.268777e+08, dtype=float32), 'Min Timestep': Array(1.2635354e+08, dtype=float32)} step=126877696
{'Mean Episode Return': Array(527.6442, dtype=float32), 'Var Episode Return': Array(60611.17, dtype=float32), 'Mean Episode Length': Array(814.3744, dtype=float32), 'Var Episode Length': Array(123348.695, dtype=float32), 'Num Episodes': Array(641., dtype=float32), 'Max Episode Return': Array(687.49243, dtype=float32), 'Min Episode Return': Array(1.3268921, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(2., dtype=float32), 'Max Timestep': Array(1.2740198e+08, dtype=float32), 'Min Timestep': Array(1.2687782e+08, dtype=float32)} step=127401984
{'Mean Episode Return': Array(514.8718, dtype=float32), 'Var Episode Return': Array(67460.61, dtype=float32), 'Mean Episode Length': Array(791.53107, dtype=float32), 'Var Episode Length': Array(138043.86, dtype=float32), 'Num Episodes': Array(661., dtype=float32), 'Max Episode Return': Array(686.0393, dtype=float32), 'Min Episode Return': Array(15.987668, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(51., dtype=float32), 'Max Timestep': Array(1.2792627e+08, dtype=float32), 'Min Timestep': Array(1.2740211e+08, dtype=float32)} step=127926272
{'Mean Episode Return': Array(523.6748, dtype=float32), 'Var Episode Return': Array(65340.586, dtype=float32), 'Mean Episode Length': Array(802.36487, dtype=float32), 'Var Episode Length': Array(131084.92, dtype=float32), 'Num Episodes': Array(655., dtype=float32), 'Max Episode Return': Array(687.62524, dtype=float32), 'Min Episode Return': Array(8.224084, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(31., dtype=float32), 'Max Timestep': Array(1.2845056e+08, dtype=float32), 'Min Timestep': Array(1.279264e+08, dtype=float32)} step=128450560
{'Mean Episode Return': Array(501.4077, dtype=float32), 'Var Episode Return': Array(71763.766, dtype=float32), 'Mean Episode Length': Array(769.5029, dtype=float32), 'Var Episode Length': Array(145087.7, dtype=float32), 'Num Episodes': Array(684., dtype=float32), 'Max Episode Return': Array(689.47455, dtype=float32), 'Min Episode Return': Array(4.5043335, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(29., dtype=float32), 'Max Timestep': Array(1.2897485e+08, dtype=float32), 'Min Timestep': Array(1.2845069e+08, dtype=float32)} step=128974848
{'Mean Episode Return': Array(502.26062, dtype=float32), 'Var Episode Return': Array(71075.8, dtype=float32), 'Mean Episode Length': Array(770.01904, dtype=float32), 'Var Episode Length': Array(140418.45, dtype=float32), 'Num Episodes': Array(682., dtype=float32), 'Max Episode Return': Array(691.9577, dtype=float32), 'Min Episode Return': Array(8.921319, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(27., dtype=float32), 'Max Timestep': Array(1.2949914e+08, dtype=float32), 'Min Timestep': Array(1.2897498e+08, dtype=float32)} step=129499136
{'Mean Episode Return': Array(524.305, dtype=float32), 'Var Episode Return': Array(65988.586, dtype=float32), 'Mean Episode Length': Array(799.19116, dtype=float32), 'Var Episode Length': Array(130861.78, dtype=float32), 'Num Episodes': Array(654., dtype=float32), 'Max Episode Return': Array(687.942, dtype=float32), 'Min Episode Return': Array(4.6067452, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(33., dtype=float32), 'Max Timestep': Array(1.3002342e+08, dtype=float32), 'Min Timestep': Array(1.2949926e+08, dtype=float32)} step=130023424
{'Mean Episode Return': Array(525.4461, dtype=float32), 'Var Episode Return': Array(65810.914, dtype=float32), 'Mean Episode Length': Array(800.884, dtype=float32), 'Var Episode Length': Array(131070.05, dtype=float32), 'Num Episodes': Array(655., dtype=float32), 'Max Episode Return': Array(690.8161, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(18., dtype=float32), 'Max Timestep': Array(1.3054771e+08, dtype=float32), 'Min Timestep': Array(1.3002355e+08, dtype=float32)} step=130547712
{'Mean Episode Return': Array(520.3042, dtype=float32), 'Var Episode Return': Array(68254.94, dtype=float32), 'Mean Episode Length': Array(792.23956, dtype=float32), 'Var Episode Length': Array(135775.27, dtype=float32), 'Num Episodes': Array(668., dtype=float32), 'Max Episode Return': Array(689.2584, dtype=float32), 'Min Episode Return': Array(0.06067157, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(4., dtype=float32), 'Max Timestep': Array(1.31072e+08, dtype=float32), 'Min Timestep': Array(1.3054784e+08, dtype=float32)} step=131072000
{'Mean Episode Return': Array(515.3638, dtype=float32), 'Var Episode Return': Array(70434.5, dtype=float32), 'Mean Episode Length': Array(784.1548, dtype=float32), 'Var Episode Length': Array(138311.6, dtype=float32), 'Num Episodes': Array(672., dtype=float32), 'Max Episode Return': Array(694.3222, dtype=float32), 'Min Episode Return': Array(0.02790904, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(25., dtype=float32), 'Max Timestep': Array(1.3159629e+08, dtype=float32), 'Min Timestep': Array(1.3107213e+08, dtype=float32)} step=131596288
{'Mean Episode Return': Array(523.51105, dtype=float32), 'Var Episode Return': Array(67832.18, dtype=float32), 'Mean Episode Length': Array(796.08093, dtype=float32), 'Var Episode Length': Array(134660.06, dtype=float32), 'Num Episodes': Array(655., dtype=float32), 'Max Episode Return': Array(694.8909, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(14., dtype=float32), 'Max Timestep': Array(1.3212058e+08, dtype=float32), 'Min Timestep': Array(1.3159642e+08, dtype=float32)} step=132120576
{'Validation Info/Mean Episode Return': Array(34.93792, dtype=float32), 'Validation Info/Mean Episode Length': Array(88.10526, dtype=float32)} step=132120576
{'Mean Episode Return': Array(518.9469, dtype=float32), 'Var Episode Return': Array(68880.74, dtype=float32), 'Mean Episode Length': Array(790.73126, dtype=float32), 'Var Episode Length': Array(134154.55, dtype=float32), 'Num Episodes': Array(666., dtype=float32), 'Max Episode Return': Array(696.3785, dtype=float32), 'Min Episode Return': Array(0.16068506, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(23., dtype=float32), 'Max Timestep': Array(1.3264486e+08, dtype=float32), 'Min Timestep': Array(1.321207e+08, dtype=float32)} step=132644864
{'Mean Episode Return': Array(505.00812, dtype=float32), 'Var Episode Return': Array(73576.45, dtype=float32), 'Mean Episode Length': Array(770.079, dtype=float32), 'Var Episode Length': Array(145667.7, dtype=float32), 'Num Episodes': Array(671., dtype=float32), 'Max Episode Return': Array(694.9547, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(12., dtype=float32), 'Max Timestep': Array(1.3316915e+08, dtype=float32), 'Min Timestep': Array(1.3264499e+08, dtype=float32)} step=133169152
{'Mean Episode Return': Array(512.84265, dtype=float32), 'Var Episode Return': Array(70601.36, dtype=float32), 'Mean Episode Length': Array(782.7766, dtype=float32), 'Var Episode Length': Array(138321.25, dtype=float32), 'Num Episodes': Array(667., dtype=float32), 'Max Episode Return': Array(696.99786, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(19., dtype=float32), 'Max Timestep': Array(1.3369344e+08, dtype=float32), 'Min Timestep': Array(1.3316928e+08, dtype=float32)} step=133693440
{'Mean Episode Return': Array(514.9665, dtype=float32), 'Var Episode Return': Array(70185.94, dtype=float32), 'Mean Episode Length': Array(784.9646, dtype=float32), 'Var Episode Length': Array(137974.1, dtype=float32), 'Num Episodes': Array(678., dtype=float32), 'Max Episode Return': Array(695.66345, dtype=float32), 'Min Episode Return': Array(0.00148141, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(44., dtype=float32), 'Max Timestep': Array(1.3421773e+08, dtype=float32), 'Min Timestep': Array(1.3369357e+08, dtype=float32)} step=134217728
{'Mean Episode Return': Array(519.5883, dtype=float32), 'Var Episode Return': Array(68650.76, dtype=float32), 'Mean Episode Length': Array(791.2812, dtype=float32), 'Var Episode Length': Array(135405.45, dtype=float32), 'Num Episodes': Array(658., dtype=float32), 'Max Episode Return': Array(698.9935, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(13., dtype=float32), 'Max Timestep': Array(1.3474202e+08, dtype=float32), 'Min Timestep': Array(1.3421786e+08, dtype=float32)} step=134742016
{'Mean Episode Return': Array(509.39484, dtype=float32), 'Var Episode Return': Array(74716.92, dtype=float32), 'Mean Episode Length': Array(772.2412, dtype=float32), 'Var Episode Length': Array(147091.86, dtype=float32), 'Num Episodes': Array(684., dtype=float32), 'Max Episode Return': Array(696.9968, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(13., dtype=float32), 'Max Timestep': Array(1.352663e+08, dtype=float32), 'Min Timestep': Array(1.3474214e+08, dtype=float32)} step=135266304
{'Mean Episode Return': Array(520.61005, dtype=float32), 'Var Episode Return': Array(70218.85, dtype=float32), 'Mean Episode Length': Array(788.60034, dtype=float32), 'Var Episode Length': Array(136928.36, dtype=float32), 'Num Episodes': Array(663., dtype=float32), 'Max Episode Return': Array(697.7374, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(4., dtype=float32), 'Max Timestep': Array(1.357906e+08, dtype=float32), 'Min Timestep': Array(1.3526643e+08, dtype=float32)} step=135790592
{'Mean Episode Return': Array(535.44586, dtype=float32), 'Var Episode Return': Array(65198.855, dtype=float32), 'Mean Episode Length': Array(810.3108, dtype=float32), 'Var Episode Length': Array(126245.266, dtype=float32), 'Num Episodes': Array(650., dtype=float32), 'Max Episode Return': Array(698.1187, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(21., dtype=float32), 'Max Timestep': Array(1.3631488e+08, dtype=float32), 'Min Timestep': Array(1.3579072e+08, dtype=float32)} step=136314880
{'Mean Episode Return': Array(533.2619, dtype=float32), 'Var Episode Return': Array(67553.55, dtype=float32), 'Mean Episode Length': Array(804.12787, dtype=float32), 'Var Episode Length': Array(131775.05, dtype=float32), 'Num Episodes': Array(649., dtype=float32), 'Max Episode Return': Array(702.1498, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(16., dtype=float32), 'Max Timestep': Array(1.3683917e+08, dtype=float32), 'Min Timestep': Array(1.36315e+08, dtype=float32)} step=136839168
{'Mean Episode Return': Array(532.3202, dtype=float32), 'Var Episode Return': Array(67466.57, dtype=float32), 'Mean Episode Length': Array(803.12177, dtype=float32), 'Var Episode Length': Array(131521.69, dtype=float32), 'Num Episodes': Array(657., dtype=float32), 'Max Episode Return': Array(701.03986, dtype=float32), 'Min Episode Return': Array(2.4847474, dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(26., dtype=float32), 'Max Timestep': Array(1.3736346e+08, dtype=float32), 'Min Timestep': Array(1.368393e+08, dtype=float32)} step=137363456
{'Mean Episode Return': Array(539.10315, dtype=float32), 'Var Episode Return': Array(66963.55, dtype=float32), 'Mean Episode Length': Array(810.5772, dtype=float32), 'Var Episode Length': Array(132193.89, dtype=float32), 'Num Episodes': Array(641., dtype=float32), 'Max Episode Return': Array(701.7944, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(14., dtype=float32), 'Max Timestep': Array(1.3788774e+08, dtype=float32), 'Min Timestep': Array(1.3736358e+08, dtype=float32)} step=137887744
{'Mean Episode Return': Array(493.3628, dtype=float32), 'Var Episode Return': Array(81750.57, dtype=float32), 'Mean Episode Length': Array(745.4206, dtype=float32), 'Var Episode Length': Array(157677.22, dtype=float32), 'Num Episodes': Array(699., dtype=float32), 'Max Episode Return': Array(702.671, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(1.3841203e+08, dtype=float32), 'Min Timestep': Array(1.3788787e+08, dtype=float32)} step=138412032
{'Mean Episode Return': Array(504.61078, dtype=float32), 'Var Episode Return': Array(78328.46, dtype=float32), 'Mean Episode Length': Array(762.18604, dtype=float32), 'Var Episode Length': Array(150637.81, dtype=float32), 'Num Episodes': Array(688., dtype=float32), 'Max Episode Return': Array(704.9704, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(7., dtype=float32), 'Max Timestep': Array(1.3893632e+08, dtype=float32), 'Min Timestep': Array(1.3841216e+08, dtype=float32)} step=138936320
{'Mean Episode Return': Array(522.2718, dtype=float32), 'Var Episode Return': Array(72420.14, dtype=float32), 'Mean Episode Length': Array(786.0059, dtype=float32), 'Var Episode Length': Array(140825.66, dtype=float32), 'Num Episodes': Array(679., dtype=float32), 'Max Episode Return': Array(703.2756, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(14., dtype=float32), 'Max Timestep': Array(1.394606e+08, dtype=float32), 'Min Timestep': Array(1.3893645e+08, dtype=float32)} step=139460608
{'Validation Info/Mean Episode Return': Array(31.143871, dtype=float32), 'Validation Info/Mean Episode Length': Array(76.64286, dtype=float32)} step=139460608
{'Mean Episode Return': Array(517.7318, dtype=float32), 'Var Episode Return': Array(75441.984, dtype=float32), 'Mean Episode Length': Array(777.7444, dtype=float32), 'Var Episode Length': Array(148242.25, dtype=float32), 'Num Episodes': Array(673., dtype=float32), 'Max Episode Return': Array(705.0796, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(1.399849e+08, dtype=float32), 'Min Timestep': Array(1.3946074e+08, dtype=float32)} step=139984896
{'Mean Episode Return': Array(504.6443, dtype=float32), 'Var Episode Return': Array(79015.164, dtype=float32), 'Mean Episode Length': Array(761.24817, dtype=float32), 'Var Episode Length': Array(153801.02, dtype=float32), 'Num Episodes': Array(689., dtype=float32), 'Max Episode Return': Array(702.3876, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(18., dtype=float32), 'Max Timestep': Array(1.4050918e+08, dtype=float32), 'Min Timestep': Array(1.3998502e+08, dtype=float32)} step=140509184
{'Mean Episode Return': Array(499.98883, dtype=float32), 'Var Episode Return': Array(80032.8, dtype=float32), 'Mean Episode Length': Array(754.6374, dtype=float32), 'Var Episode Length': Array(156435.2, dtype=float32), 'Num Episodes': Array(695., dtype=float32), 'Max Episode Return': Array(703.1829, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(22., dtype=float32), 'Max Timestep': Array(1.4103347e+08, dtype=float32), 'Min Timestep': Array(1.4050931e+08, dtype=float32)} step=141033472
{'Mean Episode Return': Array(502.84244, dtype=float32), 'Var Episode Return': Array(80084.35, dtype=float32), 'Mean Episode Length': Array(756.3416, dtype=float32), 'Var Episode Length': Array(155079.36, dtype=float32), 'Num Episodes': Array(685., dtype=float32), 'Max Episode Return': Array(705.4817, dtype=float32), 'Min Episode Return': Array(0., dtype=float32), 'Max Episode Length': Array(1000., dtype=float32), 'Min Episode Length': Array(14., dtype=float32), 'Max Timestep': Array(1.4155776e+08, dtype=float32), 'Min Timestep': Array(1.410336e+08, dtype=float32)} step=141557760
