Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
1783,0.37907568,-0.1394557,0.0076534143,-0.13632512,0.060686592,-0.3492381,0.009372838,0.11024056,-0.090886004,0.3070159,-0.41302797,-0.057817884,-0.10485775,-0.4155323,-0.21212587,-0.00428583,0.7797524,1.6787801,0.0039992793,-0.009487507,0.34099367,-0.4353796,0.1629471,1.1869764,1.6751829,0.0069398326,-0.0060712597,0.96252024,0.86936814,-0.96484035,1.8936094,-0.92114365,-1.4318019,-0.66833866,-0.028913327,0.027304554,0.22776686,-0.44349438,0.3638708,-1.8962337,-1.6759942,2.5866456,-2.430026,4.026635,-0.013195581,-0.0130801145,0.033374313,-0.19353996,-4.4154067,3.7288,5.798372,-0.033003557,-0.050569654,0.06388211
1784,0.38913617,-0.12962714,-0.001829608,-0.12476049,0.052753717,-0.36580107,0.0028813551,0.10984996,-0.08858943,0.3097605,-0.4169806,-0.054179374,-0.12263783,-0.42671993,-0.20030802,0.017538864,0.82005066,1.6786591,0.003776366,-0.009310791,0.34639376,-0.47389084,0.19717173,1.2154534,1.6743739,0.00685476,-0.0062665734,1.0425056,1.0186799,-0.9434935,0.70095223,-0.62451285,-1.750952,-0.610298,-0.05482116,0.3296386,0.19818,-0.34157643,0.33592778,-1.723425,-0.7573256,0.32352895,4.8666277,4.0278234,-0.0076859347,-0.02224373,0.010596156,0.97818923,-3.4945152,3.2752273,1.0124787,-0.099674575,0.010485699,-0.05301658
1785,0.39995226,-0.119976535,-0.01265475,-0.122934304,0.050551064,-0.38245213,-0.0029152196,0.110626966,-0.085528225,0.30988482,-0.4188722,-0.051114373,-0.14065275,-0.42561737,-0.19125316,0.050565332,0.83515906,1.6785225,0.0042400593,-0.00983733,0.35779646,-0.5067732,0.22680098,1.2138591,1.6729823,0.007079349,-0.006745813,1.0644249,0.9354404,-1.216467,-0.10178967,0.06734964,-1.5759789,-0.6045052,0.19610767,0.23766546,-0.07848779,-0.09568537,0.34446725,-1.8881444,0.62926006,1.2535597,2.3782644,-0.011833647,-0.016970936,0.07391894,-0.07649198,1.232582,-3.1500235,2.772249,-0.8950386,-0.15239656,0.026718818,-0.042770635
1786,0.4104945,-0.11030851,-0.02617868,-0.12693535,0.05558589,-0.3961849,-0.010022218,0.11345952,-0.084232986,0.30790314,-0.4173384,-0.045764443,-0.16224061,-0.4097448,-0.1816918,0.07943687,0.8115827,1.6781188,0.0049775136,-0.010645189,0.3585952,-0.5310337,0.2281534,1.2044158,1.6716825,0.0074103586,-0.0069513246,1.0011212,0.9660128,-1.422678,-0.57237035,0.8205878,-1.266822,-0.7694061,0.35649532,0.059063215,-0.39263284,0.28099066,0.65372914,-2.330635,2.1686308,0.77150905,3.1584165,-3.7774763,-0.04892873,0.07147383,-0.07735115,-0.6397785,-1.9794496,-1.4793752,-1.0028553,-0.11713065,0.03182777,-0.009810276
1787,0.41960415,-0.10003231,-0.040394478,-0.13549416,0.067825176,-0.4078054,-0.018628241,0.117358156,-0.08512974,0.30239275,-0.4136697,-0.036938384,-0.18646792,-0.3888974,-0.17991635,0.11195879,0.78356194,1.6777558,0.005613254,-0.010694277,0.3400909,-0.54543245,0.19175175,1.206317,1.6708615,0.0075138398,-0.006610137,0.87363505,1.0613612,-1.3809212,-1.0504346,1.4595809,-1.0839791,-0.8883223,0.37812734,-0.20294702,-0.59415895,0.43180767,0.99929756,-2.4495676,2.028783,-0.20244506,3.2861006,-2.1676233,-0.02933229,0.058492728,0.026775882,-2.591269,-1.0967544,-4.935964,0.9251007,-0.06516529,-0.0018953,0.05127821
1788,0.42759076,-0.090590656,-0.05291293,-0.14910707,0.085056715,-0.41783896,-0.025999686,0.12128948,-0.08929488,0.295725,-0.40947095,-0.027935583,-0.21056755,-0.37104952,-0.1832956,0.1408414,0.78011656,1.6775879,0.005977627,-0.009882235,0.3139256,-0.56078935,0.1549508,1.22025,1.6703559,0.0069932416,-0.0061473274,0.7804713,0.8526847,-1.1595769,-1.560657,1.8571845,-0.9388457,-0.60465395,0.3824776,-0.53867567,-0.71907085,0.44249213,0.79518753,-2.3742352,1.652,-0.4295151,2.662281,0.7782198,-0.01113817,0.025299365,0.10090248,-2.6636775,-1.8125546,-2.919682,1.6902479,-0.041759305,-0.07151389,0.04217968
1789,0.43366775,-0.082719214,-0.064050965,-0.16647656,0.10426532,-0.42724705,-0.030843146,0.124564976,-0.09614831,0.28767213,-0.40533352,-0.020794645,-0.23168032,-0.3501108,-0.18809739,0.16937365,0.78224456,1.677418,0.006109747,-0.009307401,0.29519963,-0.5770085,0.13940525,1.2304584,1.670238,0.0062469896,-0.005817723,0.46719754,0.7518474,-1.0902435,-1.8280344,1.9507527,-0.9622781,-0.41358495,0.2892694,-0.7729957,-0.8584487,0.38128665,0.6707012,-1.939406,2.3752327,-0.51744634,2.9715552,-0.1198528,-0.01892284,0.0074810963,0.03685769,-1.3702028,-1.4882449,-0.7223881,0.626843,0.0028683995,-0.072213605,0.028735984
1790,0.4373789,-0.075410366,-0.07471651,-0.18581997,0.122457534,-0.43610168,-0.03426458,0.1267989,-0.10493805,0.27839965,-0.40022382,-0.0142676355,-0.24865495,-0.32182866,-0.19077367,0.19539665,0.7649513,1.6772197,0.0060828356,-0.00945489,0.28507236,-0.5824243,0.12508461,1.2267258,1.6705031,0.005942235,-0.0057092886,0.28954217,0.7281563,-1.0561519,-2.009697,1.651116,-0.8557413,-0.3100816,0.18014726,-0.9454012,-0.96780276,0.5764202,0.65887314,-1.5361204,3.1011424,-0.11885552,2.3745868,-2.7110896,-0.019623905,-0.007798993,-0.035600383,-0.7674295,0.065123364,-1.8634808,-0.994789,0.03600878,-0.011778471,0.0035662598
1791,0.438748,-0.06875559,-0.08534611,-0.20716587,0.13611493,-0.44423738,-0.036872633,0.12890519,-0.11575302,0.26827943,-0.39398032,-0.007894049,-0.26257458,-0.2902364,-0.1872617,0.20535874,0.7305006,1.6769546,0.005971629,-0.009852037,0.28273994,-0.5827281,0.1180325,1.2096229,1.670762,0.0057104873,-0.005785428,0.028806267,0.6389056,-1.0851973,-2.205775,1.1555612,-0.7773608,-0.2582789,0.23503858,-1.1806746,-1.0264255,0.6592021,0.66049445,-1.3095623,3.196727,0.6218785,0.15458894,-3.8963532,-0.029503815,-0.014136237,-0.039605215,0.08828869,-0.07582485,-0.005810458,-2.1495194,0.021141276,-0.02642741,-0.011499703
1792,0.4375051,-0.06233699,-0.09682266,-0.22971947,0.14606489,-0.45118853,-0.040115573,0.13147858,-0.1289449,0.25828007,-0.3862777,0.00010871009,-0.2741098,-0.26508296,-0.18154874,0.1980196,0.7025716,1.6765808,0.005636436,-0.0102581335,0.28545168,-0.5819952,0.12276679,1.1872736,1.6707373,0.0054772166,-0.0058059865,-0.25275356,0.6294211,-1.2071414,-2.2554595,0.92742527,-0.627369,-0.38087314,0.2954684,-1.4357125,-0.9859779,0.8366194,0.9091294,-1.0880858,2.0920596,0.52311057,-1.2566032,-2.1037643,-0.04050695,-0.041891698,-0.04105565,0.378822,0.17525247,0.7618981,-2.2778885,-0.012796357,-0.020738512,0.0023944005
1793,0.4332196,-0.055927426,-0.10828241,-0.25176767,0.15270808,-0.45624092,-0.04482013,0.13438143,-0.14537057,0.24853581,-0.37701407,0.011097807,-0.28471848,-0.24523851,-0.18297364,0.20164567,0.68631244,1.675974,0.005048544,-0.010756878,0.2872791,-0.57773614,0.1272896,1.169706,1.6706785,0.005354046,-0.0056171054,-0.46289527,0.7036671,-0.7376155,-2.0984533,-0.13889733,-0.39209402,-0.5511962,0.2255656,-1.803346,-0.967163,0.9895058,1.2644497,-0.9747696,1.9254146,-0.563639,1.3269483,-1.3339534,-0.06669688,-0.062419392,-0.05253504,0.086171925,0.6124785,0.2654467,-1.4495012,-0.002695699,-0.008449464,0.024974843
1794,0.42879045,-0.047047187,-0.108380586,-0.27023906,0.12746862,-0.4591414,-0.05278282,0.13524224,-0.16630945,0.23847874,-0.367998,0.027787372,-0.29259685,-0.22994699,-0.19412193,0.2263182,0.6874099,1.6754719,0.004341731,-0.011166798,0.283818,-0.5643962,0.114841394,1.1632096,1.6707125,0.0054015857,-0.005295132,-0.49648184,0.93830043,0.15903133,-1.7370199,-3.6549916,-0.2612422,-0.9253638,0.04284228,-2.2953575,-1.0559285,0.793209,1.8904684,-0.7155676,1.2813177,-1.4384754,3.1340778,1.0011619,-0.040500715,-0.070822455,-0.0360901,-0.5895757,1.7667751,-2.1417913,-0.13976718,0.005005091,0.00903736,0.03351026
1795,0.42376027,-0.03941072,-0.10822896,-0.28718662,0.08122826,-0.46004897,-0.061952353,0.13625179,-0.19264047,0.22611767,-0.36003888,0.04718395,-0.29715523,-0.22695288,-0.20293705,0.23784748,0.7024944,1.6754254,0.0040372526,-0.011834136,0.28549364,-0.54713154,0.11724881,1.1553048,1.6696882,0.00476455,-0.0053828866,-0.5589741,0.589382,-0.15455683,-1.6713246,-5.1012855,0.003284549,-0.8629712,0.15735032,-2.8704927,-1.3916329,0.7624922,1.9151937,-0.33283904,-0.31808376,-0.5248298,-0.00269876,1.7914051,0.010207319,-0.012845248,-0.07911617,0.6074145,1.7012248,1.678044,-1.158638,-0.14633173,-0.091987304,-0.026375247
1796,0.41822243,-0.03641882,-0.11202313,-0.30411264,0.027182452,-0.45756292,-0.06872522,0.13803725,-0.22523072,0.20986883,-0.35196286,0.065184735,-0.30121943,-0.23076901,-0.20729728,0.23791838,0.71058583,1.6753442,0.0042586355,-0.012797036,0.28371263,-0.52772623,0.1302706,1.1574643,1.6680212,0.0038316876,-0.005416766,-0.53824764,0.08394952,-0.49361417,-1.7248061,-5.521223,0.43367264,-0.5120913,0.19017477,-3.5367424,-1.7863898,0.8490995,1.6759778,-0.45124638,-0.4460004,-0.3775416,0.00961575,0.20812066,-0.01596914,0.03702085,-0.099747434,-0.6673649,2.08628,1.1013306,1.0755267,-0.17091413,-0.09091631,0.0055887667
1797,0.4107501,-0.037267935,-0.11849191,-0.3213965,-0.027346212,-0.45256978,-0.0723337,0.13914305,-0.26453805,0.1899928,-0.34525272,0.08156777,-0.30780432,-0.23217228,-0.224516,0.27114183,0.7205578,1.6750728,0.0046032444,-0.013382162,0.26652983,-0.5061812,0.12792496,1.1851252,1.666757,0.0033201831,-0.00521384,-0.8737054,-0.16481856,-0.7273194,-1.7256817,-5.36313,0.55903786,-0.27795798,0.047103073,-4.1907315,-2.1188369,0.575524,1.6301515,-0.76264745,0.03336334,-2.5613015,5.2480326,1.5245619,-0.028880835,0.03521978,-0.03883729,-2.3494878,2.2039015,-0.9981911,3.793402,-0.10320572,-0.032462113,0.02417122
1798,0.40150785,-0.039160393,-0.12880594,-0.33798352,-0.08177915,-0.4450804,-0.07463616,0.13781048,-0.30981663,0.16661817,-0.3392138,0.09903653,-0.31615335,-0.23099011,-0.25555626,0.3144083,0.7385465,1.6752212,0.005573282,-0.01363653,0.23082542,-0.47853062,0.09752458,1.2314554,1.6661384,0.0033076983,-0.005240015,-0.9793816,-0.17564525,-1.1608219,-1.6035684,-5.426617,0.8576099,-0.20772769,-0.24747765,-4.7317705,-2.4951317,0.61723906,1.8271741,-0.8619368,0.16691451,-3.480439,3.7680492,1.9919293,0.03319909,0.12049874,-0.01896403,-4.3085337,3.1215103,-4.205868,5.1304398,-0.042668235,0.011224266,-0.015923874
1799,0.38999727,-0.04207466,-0.14005387,-0.35233393,-0.13735256,-0.43503645,-0.07455278,0.13465182,-0.36021253,0.13809475,-0.33360562,0.11566994,-0.3245224,-0.2303033,-0.28986722,0.32945067,0.75973994,1.675396,0.0068335407,-0.013710234,0.1871774,-0.4520521,0.06316153,1.2760897,1.6657187,0.0034159115,-0.005837873,-1.2682006,-0.3846888,-1.0401907,-1.2483685,-5.771467,1.1233125,0.20003115,-0.36411712,-5.224157,-3.1117835,0.55258256,1.4919267,-0.801185,0.015971689,-3.4203088,0.18037494,2.1780293,0.007989284,0.12221963,-0.0022915418,-4.4238973,2.3216798,-2.9678893,4.0392823,-0.03988887,0.010705683,-0.07668748
1800,0.3724872,-0.045884773,-0.14488746,-0.36150014,-0.14377722,-0.4225106,-0.07043227,0.13135435,-0.41426995,0.10274229,-0.3276968,0.12829785,-0.33230218,-0.22802283,-0.32492042,0.32554877,0.77591336,1.675319,0.007701846,-0.013809456,0.14590351,-0.4253375,0.035502918,1.2966999,1.6653302,0.0034976862,-0.0069207633,-2.1695378,-0.379015,-0.069446385,-0.6300541,3.7148414,1.329899,0.5545924,-0.2693852,-5.511445,-3.8290915,0.6080103,1.084793,-0.81649554,0.3658052,-3.5601323,-0.71843106,1.2683681,-0.014877028,0.067377195,-0.012482829,-3.9599202,2.8629959,-2.6523743,0.8441548,-0.036942106,0.006420042,-0.11670919
1801,0.35210526,-0.047834095,-0.14077911,-0.37177402,-0.092427194,-0.40786225,-0.0638012,0.12602708,-0.47201625,0.05923852,-0.32527566,0.1377,-0.33610687,-0.22343338,-0.3561294,0.31136596,0.7952573,1.6750919,0.0076988135,-0.013364783,0.11080121,-0.38544288,-0.017118935,1.3055347,1.6653484,0.004042931,-0.007249358,-1.6827756,-0.09320109,0.4126169,-1.4613175,2.5656948,1.56662,0.6920577,-0.69774306,-5.977381,-4.747209,-0.08385134,0.94476664,0.014155122,0.6374925,-2.8381398,-1.80681,2.283262,-0.026041511,-0.030977871,0.06774387,-3.0978718,4.741124,-6.885945,0.86056244,0.018059293,0.07140696,0.004977782
1802,0.33879817,-0.048677083,-0.13541809,-0.39369184,-0.07736282,-0.39114064,-0.05627725,0.118831076,-0.534031,0.00650106,-0.3305038,0.14492053,-0.3294717,-0.21211292,-0.36856574,0.27770805,0.7877898,1.6750737,0.0071120993,-0.013588422,0.10550333,-0.35619125,-0.031248396,1.277427,1.6651998,0.0036310644,-0.007951507,-1.1174291,0.09408175,0.7455923,-2.9658911,2.6265056,1.6441603,0.62570244,-0.7476859,-6.34147,-5.530172,-0.9695792,0.7367423,1.0625468,1.5377827,-0.249897,-4.261559,-2.6363332,0.00857745,-0.07147799,-0.058746092,1.0696813,1.7916197,1.86707,-5.1537867,-0.02598574,-0.08543702,-0.09677404
1803,0.33049637,-0.04763721,-0.12861209,-0.42810586,-0.04352403,-0.3715038,-0.05143941,0.11399796,-0.59849524,-0.04985647,-0.34055072,0.15185535,-0.31719857,-0.20257679,-0.36344206,0.22167087,0.7477469,1.675168,0.006392293,-0.014556861,0.123417065,-0.3553829,0.03303799,1.2165185,1.6645018,0.0024772303,-0.0085301725,-0.7632228,0.04303509,0.5496532,-3.549257,3.6682277,2.1757317,0.40326044,-0.2633274,-6.474991,-5.667092,-0.98641026,0.62918514,1.2207848,0.5838964,0.9669496,-6.341615,-4.8468027,0.008261903,-0.07223091,-0.1094881,2.2339156,-0.95961845,9.322301,-6.63486,-0.08532712,-0.11918385,-0.037085682
1804,0.3233354,-0.048422474,-0.124868765,-0.4621338,-0.0063676313,-0.34636408,-0.048040196,0.11327894,-0.66207737,-0.104996346,-0.3490019,0.15663312,-0.31036973,-0.19886808,-0.35723656,0.18315728,0.71120596,1.6752484,0.005480718,-0.014841497,0.12845473,-0.3561083,0.09066501,1.1719215,1.6639215,0.002770127,-0.008096453,-0.6654634,-0.16584471,0.27625382,-3.229919,3.665597,2.76951,0.31462306,0.0034361023,-6.2254114,-5.3530364,-0.6728116,0.3468407,0.36073154,0.15679455,0.43597224,-2.312717,-2.8884072,0.00866739,-0.09363469,0.008065302,-0.6409533,0.4499316,3.4828875,-3.1352012,-0.045284215,0.09092564,0.07573077
1805,0.3125287,-0.052865066,-0.12487043,-0.48477513,0.012672165,-0.3166666,-0.04394457,0.11433923,-0.72179407,-0.15179314,-0.35448503,0.15681948,-0.3113967,-0.19823395,-0.35827526,0.19221641,0.70145345,1.6753231,0.0047120107,-0.014134662,0.11826034,-0.34923244,0.10876797,1.137423,1.6637193,0.004204712,-0.007473731,-1.009281,-0.39634612,0.0553135,-2.1766202,2.4344316,3.1619802,0.3335674,-0.024241714,-5.8057356,-4.0446043,-0.43654418,-0.06686673,-0.21895596,0.015042245,-0.42291784,2.8328311,0.21314244,0.008694908,-0.0629099,0.09473435,-1.2209462,0.8677295,0.7620163,-3.7144532,-0.008774797,0.16048044,0.054183908
1806,0.3002989,-0.056658547,-0.124451645,-0.5032377,0.039363258,-0.28430808,-0.04128741,0.11333162,-0.77735555,-0.18450117,-0.3603366,0.15478691,-0.31634253,-0.19515271,-0.36059815,0.2243705,0.72060925,1.6755013,0.0045960415,-0.012847702,0.09668935,-0.3406007,0.102027416,1.125086,1.6640435,0.0054232473,-0.006340984,-1.3433505,-0.3732479,0.03283684,-1.6038207,2.7128787,3.314256,0.23687138,-0.14195082,-5.394821,-2.864117,-0.6486939,-0.30092862,-0.6576695,0.51450837,-0.10052448,3.4463603,2.9662123,0.021310402,0.012431442,0.13777722,-2.7417154,0.8572796,-1.5383645,0.31830975,0.048829153,0.099585176,0.13323386
1807,0.2857714,-0.060514357,-0.12424138,-0.51524144,0.06488172,-0.24927388,-0.038974706,0.111413665,-0.82886857,-0.20648076,-0.3664677,0.15010375,-0.32235342,-0.19375965,-0.34969932,0.21777275,0.75840026,1.675881,0.0055278586,-0.011597958,0.07263114,-0.3409094,0.10859053,1.1304263,1.6648219,0.005784968,-0.0053881407,-1.5248439,-0.38673812,0.022253975,-0.9239736,2.3905387,3.621791,0.23286885,-0.2327695,-4.985237,-1.7153533,-0.59201723,-0.57710165,-0.55650216,-0.053022195,1.8290248,-3.0114605,4.255001,0.04097574,0.12358075,0.113849945,-2.2096891,-0.58287245,1.9833679,0.686387,0.08961932,0.008936996,0.07528727
1808,0.26770356,-0.064846925,-0.1245637,-0.5156913,0.071255974,-0.21151736,-0.035827078,0.10875292,-0.8759443,-0.2182817,-0.3713806,0.14265274,-0.3281408,-0.19505236,-0.32887003,0.1787317,0.8132444,1.6762469,0.0068101888,-0.010722781,0.049618475,-0.35158852,0.13974117,1.1433442,1.6656984,0.0058196625,-0.0047470685,-1.7532582,-0.30895385,0.05741602,-0.019515216,1.1813241,3.8648148,0.23971742,-0.3988626,-4.5264196,-0.87680405,-0.47845623,-0.7409409,-0.47656426,-0.10194057,2.2437837,-4.3895445,6.2139525,0.032559562,0.12591723,0.071198545,-2.3179405,-1.3396258,3.800513,1.646726,0.08472867,0.0022323008,0.056346275
1809,0.2498508,-0.0653376,-0.12402034,-0.51235616,0.085419595,-0.17120674,-0.035037518,0.10429001,-0.918193,-0.22460079,-0.3744161,0.13701895,-0.32984635,-0.19270298,-0.31472692,0.15900528,0.86997575,1.6764627,0.0076018646,-0.011001651,0.03466333,-0.35330302,0.16682626,1.1390951,1.6659325,0.0064161457,-0.004520358,-1.8628436,0.089788,0.024889529,0.5967334,1.4749736,4.1043167,-0.0046087196,-0.43282485,-4.0176516,-0.5194723,-0.22588323,-0.46129313,-0.004834351,0.43287545,0.88334745,-0.58194745,5.338809,0.017718364,0.056923494,-0.07059303,-0.9718556,0.5558137,2.0511975,-1.7100441,-0.005529187,0.08199462,0.009197551
1810,0.22987297,-0.06399033,-0.12445751,-0.50295764,0.09968613,-0.12928365,-0.035165764,0.10087992,-0.95536274,-0.22814564,-0.3761175,0.13204083,-0.32881448,-0.18117473,-0.3092232,0.1695813,0.89662915,1.676363,0.007957948,-0.012308271,0.030589264,-0.34355447,0.17927814,1.1158801,1.6657641,0.0072283223,-0.004362219,-2.0781,0.15760677,-0.08642724,1.1584507,1.3607203,4.2497416,-0.010049605,-0.28163472,-3.5200279,-0.22799304,-0.1329595,-0.52366334,0.1760021,1.5561409,0.32831225,1.997674,1.0569,-0.020696696,0.025802968,-0.15016235,-0.041653164,1.2324204,0.73731774,-2.690415,-0.021746065,0.07719984,0.018858636
1811,0.20783404,-0.06259583,-0.12551999,-0.48940215,0.11232486,-0.08686343,-0.03472597,0.09860759,-0.9877742,-0.22871724,-0.37847716,0.12609884,-0.32696748,-0.16794448,-0.30087817,0.16281788,0.90642,1.6762055,0.008696102,-0.013050817,0.024212176,-0.33239207,0.17574422,1.1109607,1.6658579,0.0077215484,-0.0038593973,-2.2534552,0.11382368,-0.106526904,1.464178,1.1933359,4.2536316,0.097592846,-0.20008102,-3.0583265,0.044912692,-0.28264984,-0.6582399,0.19234097,1.1868544,1.1268146,-2.2737017,0.9186113,-0.014760846,0.09013594,-0.0380143,-1.0065651,1.032402,-1.0120258,0.89354473,0.0221891,0.03454826,0.06022688
1812,0.18434753,-0.062238112,-0.12672007,-0.4701386,0.113106534,-0.04369631,-0.032212548,0.09664901,-1.0155519,-0.22461908,-0.38035384,0.11860372,-0.32547042,-0.15816864,-0.29553676,0.13920452,0.93308073,1.6762248,0.009506042,-0.012676167,0.011544215,-0.32015675,0.1604213,1.1182544,1.6664577,0.0079388935,-0.0038477662,-2.2780375,0.063406415,-0.016834052,1.945066,0.19930567,4.347276,0.28292027,-0.2701309,-2.5877967,0.7071979,-0.14325596,-0.7704094,0.19730727,0.88488865,0.1496741,-2.398822,3.7224848,0.008990333,0.07443346,0.06806122,-1.4146055,1.3506695,-1.8427129,0.6123804,0.07477089,0.014662432,-0.025389
1813,0.16191271,-0.06105991,-0.12581713,-0.45006663,0.11842241,-0.0002347798,-0.029153097,0.09348656,-1.0382237,-0.2130215,-0.38087445,0.11076966,-0.32295963,-0.14149953,-0.3012528,0.1310015,0.96192867,1.6764268,0.010047381,-0.012225136,0.00422752,-0.30952856,0.16144346,1.1023619,1.667471,0.0075584487,-0.0047373977,-2.2571595,0.1498512,0.15032671,2.0771317,0.65590346,4.3158665,0.32350528,-0.33637708,-2.0532513,1.4952211,-0.015879428,-0.78788126,0.2810592,2.1590836,-1.0364908,0.11113851,2.3744082,0.025707664,0.044403974,0.03444376,-0.3191022,0.88836914,1.2826196,-2.964533,0.111324236,-0.05891403,-0.111859515
1814,0.13869385,-0.059581768,-0.123467445,-0.42834646,0.12539439,0.041889556,-0.02535864,0.08985102,-1.0555626,-0.19426514,-0.38127783,0.10216678,-0.32060507,-0.11065509,-0.3194237,0.15797229,0.976884,1.6767328,0.009992916,-0.011941219,0.002752902,-0.30288693,0.1846822,1.0655441,1.6688441,0.006793371,-0.0056235013,-2.3590367,0.14392115,0.29766405,2.2300096,0.6930188,4.1401396,0.41664606,-0.38764548,-1.5208945,2.0741103,-0.05636507,-0.9089957,0.2181082,3.6637678,-2.2938902,4.2477655,0.9800199,0.033582486,-0.025063664,0.025868641,-0.04162444,0.5344597,2.9817886,-4.13294,0.14515166,-0.080802925,-0.07432905
1815,0.11452555,-0.05890366,-0.11995062,-0.40426806,0.12724921,0.08226043,-0.02018085,0.08557724,-1.0674368,-0.1714625,-0.38173676,0.09179341,-0.31810132,-0.07410201,-0.3388024,0.1862586,0.9823272,1.677253,0.010063052,-0.011757432,-0.0025235487,-0.29471204,0.20434791,1.0279322,1.6702801,0.00623855,-0.006009024,-2.4615228,-0.006216256,0.38340527,2.5439005,-0.43967825,3.9464898,0.5983825,-0.46703625,-0.95986503,2.3896296,-0.05229528,-1.1372344,0.28666958,3.637788,-1.7305139,1.9606713,0.27631277,0.057837505,0.019537885,0.014912103,-0.8341243,0.9864224,1.340166,-3.5274546,0.13771938,-0.0435368,-0.021713495
1816,0.09004884,-0.058107086,-0.11484966,-0.38205126,0.12811945,0.11914692,-0.015338079,0.0806202,-1.0739399,-0.14662682,-0.38450786,0.080692105,-0.31468752,-0.044001456,-0.35236472,0.18855728,0.9892106,1.6778735,0.010137486,-0.011690494,-0.026088974,-0.28311503,0.18770468,1.0262685,1.6714994,0.0061106454,-0.0054952004,-2.5163553,0.15335256,0.5444609,2.0929022,0.36985105,3.5015304,0.39850202,-0.46308827,-0.45745927,2.5172923,-0.44546163,-1.0540636,0.35885698,2.5986018,-1.1439147,-0.83634263,0.9543402,0.060763687,-0.00026061924,0.002244619,-3.2842693,1.2569524,-3.4578707,1.9253975,0.10870141,-0.00092230947,0.07829149
1817,0.06408359,-0.055662427,-0.10966961,-0.36133876,0.13347141,0.15280373,-0.012287889,0.07701147,-1.0760553,-0.121217996,-0.3898431,0.07096623,-0.30914363,-0.022043215,-0.36395776,0.1778426,0.99337053,1.6782292,0.009785524,-0.011961825,-0.0570381,-0.2764637,0.16546473,1.0539427,1.6723026,0.005946977,-0.0049068425,-2.6091783,0.30444065,0.4974855,2.0769062,0.59616566,3.3265896,0.24416994,-0.29716453,-0.057558447,2.573357,-0.5358381,-0.91553205,0.6888128,1.9074191,-1.1885961,-1.2166908,0.08794834,0.022995157,-0.050138798,-0.038867705,-2.982177,0.30003703,-1.4753932,3.2802093,0.06569935,-0.021339683,0.04742208
1818,0.038590916,-0.052040957,-0.10479681,-0.3399704,0.13941146,0.1862163,-0.010434546,0.07463297,-1.0739995,-0.094918564,-0.3937092,0.062380698,-0.29950777,-0.009207447,-0.38064498,0.17764309,0.9999943,1.6783649,0.008792831,-0.012195127,-0.07563615,-0.2804643,0.1788006,1.0673876,1.6728767,0.005660241,-0.0051945844,-2.5025585,0.393157,0.49339107,2.1795878,0.5775569,3.3453658,0.15075329,-0.21492258,0.39342335,2.6697643,-0.2828336,-0.83125496,1.1507949,0.8639737,-1.9684213,0.70804226,1.0290715,0.009543385,-0.11665034,-0.016135491,-1.1710514,-0.8359721,3.0155096,0.16718376,0.05384605,-0.02858226,-0.05945411
1819,0.013581218,-0.04840979,-0.09955393,-0.3173385,0.14465265,0.21868028,-0.008847618,0.072361045,-1.0663666,-0.06815325,-0.39597967,0.053316314,-0.28879824,0.0064999885,-0.39257073,0.1812827,0.9834398,1.6785197,0.008080067,-0.012717781,-0.092202075,-0.2850593,0.19061321,1.0723243,1.6733494,0.005934879,-0.005607867,-2.4955,0.33991742,0.55563027,2.3161857,0.4874939,3.1701362,0.16367324,-0.2458142,1.026368,2.6760206,-0.18899767,-0.9611903,1.035802,2.0021,-0.6986995,0.15200424,-3.3254197,0.017811384,-0.04947892,-0.06381128,-1.9577724,-0.23705769,0.06770658,0.68607605,0.041664142,0.049858265,-0.032453906
