Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
306,22.49218,-0.06626342,-6.290302,-14.202036,-4.6736774,-18.390272,-2.4853792,11.058215,-12.955258,14.587211,-14.528327,4.9546494,-12.292381,-18.762245,-16.798328,11.0384035,46.567463,93.31788,0.15932982,1.3237253,6.797571,-24.829649,-3.7602363,72.98528,92.22752,-0.86791724,0.9328558,-6.4306507,10.4666815,-4.214295,-124.162994,-150.65092,-9.064458,-4.182636,-23.28299,-138.11551,-67.67198,45.281906,68.88113,-20.923162,43.71249,-17.298428,49.297295,-99.52637,-0.29497516,0.03088611,1.2626193,-73.136604,53.344025,-61.790096,-33.154526,-0.69715726,0.49408013,0.46085802
307,22.334171,0.049513046,-6.379756,-15.445494,-5.9462037,-18.475552,-2.5276926,10.804987,-14.474827,13.845568,-14.134902,5.680662,-12.469424,-18.306467,-17.00963,11.604359,45.664047,93.303375,0.15634228,1.3413308,6.072791,-24.293623,-4.4564805,72.60074,92.210686,-0.8650295,0.94159144,-22.49519,12.838355,-11.916283,-124.22237,-111.55894,-7.902059,-4.6350627,-26.80856,-162.18356,-78.35935,34.909092,75.65957,-15.263756,46.69022,-23.651499,60.77907,-84.10778,-1.9196619,-0.42736474,1.9199953,-71.707344,53.70686,-74.345726,-41.821346,-2.0756507,0.17778085,1.0376697
308,22.022688,0.17650062,-6.565254,-16.65983,-6.8662677,-18.487137,-2.5729074,10.541821,-16.291422,12.995033,-13.817165,6.478571,-12.61479,-17.80576,-17.220802,12.163455,44.81349,93.26802,0.14631203,1.3561654,5.327604,-23.7395,-5.2141767,72.10065,92.189384,-0.8679733,0.9499706,-37.67209,11.496804,-23.989004,-118.37315,-80.80322,4.39723,-3.9901276,-24.853874,-196.12566,-89.76005,29.56824,82.00784,-15.355174,52.47592,-19.377783,53.075153,-85.61204,-4.151107,-1.2346278,1.2407132,-76.295555,56.16323,-76.57632,-55.065704,-2.0864382,-0.50169367,0.73275524
309,21.57107,0.25265828,-6.787858,-17.775482,-7.5500197,-18.340294,-2.5342183,10.2641735,-18.461924,11.982221,-13.533347,7.2598357,-12.704375,-17.354185,-17.4229,12.538003,44.041527,93.21683,0.12667832,1.3551767,4.522806,-23.122057,-5.919517,71.498665,92.1729,-0.87845534,0.95638275,-42.94022,9.901804,-7.1210656,-118.84478,-24.387484,22.512547,9.476622,-34.462738,-231.25943,-110.788574,26.355265,75.176094,1.3589154,42.41225,-20.766758,28.566622,-73.397484,-5.4018655,-2.2353704,-0.71498674,-81.635605,65.90272,-66.59779,-64.38926,-1.3889182,-1.2554432,0.5820634
310,20.710796,0.1815577,-6.940091,-18.461586,-5.757515,-18.046913,-2.234924,10.034828,-20.97089,10.710988,-13.299017,7.7829547,-12.754539,-17.104517,-17.619547,12.553722,43.44485,93.15972,0.10353274,1.3407012,3.6468124,-22.47102,-6.449865,70.8674,92.16152,-0.8917942,0.9643022,-114.319664,-17.852442,-18.682264,-29.558903,277.5398,35.797726,44.286865,-18.429579,-263.63623,-138.5531,23.097115,35.90163,-7.0255237,13.958843,-19.112068,-14.333312,-51.550804,-5.6849184,-2.2976747,-1.7523397,-91.679726,64.62594,-44.598892,-61.964962,-0.982698,-1.3131601,0.8656852
311,19.68726,0.15566923,-6.8945055,-18.82378,-4.641081,-17.532099,-1.8428667,9.684356,-23.806774,9.13637,-13.129909,8.229926,-12.553583,-17.06117,-17.816917,12.08669,42.90005,93.10834,0.08080302,1.3204253,2.8282907,-21.736105,-6.7296724,70.24347,92.150635,-0.90076166,0.9738466,-92.86925,11.848723,20.579382,-52.523296,84.70682,60.141056,30.668882,-43.784786,-296.62347,-171.32782,9.336544,55.82368,36.13635,0.44093817,-21.236927,-65.14405,-57.22077,-4.752457,-2.2127578,-2.0866761,-74.42046,80.18494,-18.235613,-63.180374,-1.0892977,-0.667797,0.95556164
312,18.765236,0.44400534,-6.5917478,-19.58798,-3.3503222,-16.868546,-1.6952211,9.269472,-26.953005,7.1262145,-13.261955,8.958591,-12.151405,-16.903233,-18.083818,11.461115,42.31526,93.058525,0.057602536,1.3162472,2.159221,-20.915842,-6.8257484,69.54925,92.14398,-0.8994956,0.9881709,-96.69482,34.588535,30.89132,-83.05504,146.60004,70.538414,7.386247,-36.442883,-324.83472,-223.32182,-27.157324,79.34475,38.359097,25.836615,-28.939308,-60.649612,-59.948425,-4.9169517,-2.289803,0.3451368,-63.05663,81.79474,-4.5032396,-72.24489,-0.45327464,0.48499596,1.6163265
313,17.850426,0.70444703,-6.249189,-20.48399,-1.7856827,-15.998109,-1.5600983,8.979132,-30.280956,4.482663,-13.583882,9.620557,-11.836131,-16.656809,-18.253086,10.682754,41.883064,93.014305,0.024195973,1.3251287,1.450757,-20.248083,-6.782,68.76683,92.15592,-0.8896057,1.0050983,-85.0711,15.73898,39.155556,-94.3038,159.89513,98.88824,23.199533,-25.495079,-334.91006,-290.938,-32.686256,50.561268,27.753803,23.939726,-7.8637476,-87.31127,-33.81919,-4.071289,-3.924656,1.0776684,-76.930954,55.89922,9.730481,-81.746826,1.901595,1.1947656,1.6870997
314,16.890818,0.63744783,-5.9490933,-21.18182,-0.8337007,-14.902577,-1.1696357,8.795974,-33.608925,1.4006796,-13.931052,9.852596,-11.673645,-16.41211,-18.188585,9.657622,41.709908,92.98047,-0.027574278,1.3408132,0.67237693,-19.8516,-6.6072054,67.96628,92.169525,-0.8710715,1.0263785,-94.79861,-11.4162245,31.531881,-67.38858,103.12641,117.814064,40.943226,-20.651825,-329.7282,-314.25037,-34.651123,13.738104,12.845603,25.428131,13.935586,-111.45187,-6.84899,-2.9863687,-5.7038517,1.7174699,-77.7227,31.629522,21.900066,-80.82876,1.0897695,2.1007972,2.2424083
315,15.8763485,0.53097373,-5.675012,-21.754911,0.3815138,-13.652083,-0.83044106,8.58164,-36.82087,-1.7237715,-14.309603,9.962291,-11.593333,-16.114317,-18.031134,8.632081,41.734375,92.95583,-0.07361372,1.3549976,0.003205704,-19.503386,-6.444033,67.11147,92.170334,-0.84684354,1.049215,-107.612526,-9.624762,22.206188,-46.863678,126.7288,130.05798,28.054657,-20.737162,-315.26852,-309.02573,-39.154213,10.573544,3.8179283,32.147057,16.817099,-97.40379,8.650218,-2.146046,-3.6537924,1.2303472,-60.192677,37.076622,12.689881,-88.26993,-0.37743062,2.4809496,2.2321002
316,14.720729,0.44715664,-5.528633,-22.042362,1.6152648,-12.267035,-0.6218285,8.389379,-39.870205,-4.7177234,-14.691468,10.059438,-11.617319,-15.75555,-17.884119,7.7691236,41.92227,92.94144,-0.102424376,1.3568742,-0.5405737,-19.134064,-6.3423834,66.17961,92.166466,-0.8240638,1.0680513,-120.01341,-7.8153276,10.360393,-16.973944,119.12792,144.18633,17.023987,-18.336937,-297.5274,-291.86633,-37.014286,8.584986,-5.685231,37.92242,13.44105,-79.840355,25.503017,-1.0706195,-2.4300723,-0.29590258,-50.820454,36.775288,8.525756,-95.97554,-0.38106543,2.1095881,1.6732153
317,13.414642,0.29595605,-5.5249147,-21.875643,2.1284814,-10.729177,-0.42331278,8.23205,-42.719948,-7.4810753,-14.997469,10.043776,-11.732251,-15.39719,-17.7495,7.0578547,42.313583,92.93997,-0.13123977,1.3437834,-1.0268478,-18.803385,-6.263482,65.21524,92.16956,-0.80675703,1.083275,-126.26004,-11.640356,3.4266248,15.635309,74.49655,160.15057,15.765274,-19.11541,-276.39728,-265.0856,-28.075583,-1.7949976,-9.741053,35.96198,12.164817,-65.84784,47.302372,0.27405992,-2.9764717,-1.7355479,-45.35548,32.749058,7.324414,-98.55286,0.6182808,1.5032636,1.3975935
318,12.160247,0.21381418,-5.4948125,-21.660141,2.9987676,-9.062771,-0.31078556,8.038901,-45.353756,-9.764465,-15.253649,10.023216,-11.831817,-15.019809,-17.655874,6.4682016,42.848812,92.95168,-0.16294181,1.3199795,-1.4691125,-18.47792,-6.2162127,64.267265,92.18135,-0.7975179,1.0978906,-125.35642,-6.338066,2.2226627,26.501194,90.84364,170.57802,8.832331,-18.987078,-254.83582,-196.49883,-23.94058,-2.4474957,-10.155702,38.660534,7.5748243,-54.980644,57.680984,1.5392759,-3.1497138,-2.5994637,-43.61669,32.30965,3.100634,-92.13109,1.3887229,0.63218236,1.4409813
319,10.890694,0.12596793,-5.50577,-21.227314,3.6021917,-7.288055,-0.20182419,7.8661857,-47.76369,-11.249544,-15.426726,9.9388485,-11.964718,-14.588315,-17.613115,6.068036,43.351414,92.97387,-0.19681762,1.2870933,-1.9460092,-18.25861,-6.054664,63.283108,92.20763,-0.8006672,1.1109226,-128.62761,-12.65748,-3.3033695,58.36915,23.671053,182.42546,14.833312,-16.876339,-231.48494,-116.673874,-11.672933,-15.114514,-15.039299,44.906895,2.5452144,-31.440681,46.44203,2.4625762,-3.3776753,-3.4812474,-51.239193,14.681653,24.269365,-101.499756,3.103725,-0.7139111,1.2139803
320,9.698586,0.043938205,-5.4518375,-20.705894,4.139719,-5.42081,-0.0735579,7.6372585,-49.925198,-11.98658,-15.505221,9.7795925,-12.0629425,-14.091482,-17.669096,5.7506056,43.79222,93.01096,-0.23000975,1.2455826,-2.5350862,-18.173231,-5.7301416,62.278507,92.246155,-0.81762564,1.1278794,-114.81755,-6.3611493,10.548531,49.934902,66.57585,188.12157,12.816972,-25.891253,-205.55019,-45.84589,-6.414739,-17.395899,-6.386231,52.71832,-10.880911,-32.12465,42.839115,4.14962,-3.191637,-4.3168983,-63.855503,4.4549713,37.589287,-99.62091,4.0711784,-2.0707283,1.8614749
321,8.61352,-0.012083135,-5.294263,-20.207365,4.8722787,-3.5060287,0.06969723,7.359596,-51.818935,-12.173574,-15.523778,9.571176,-12.081845,-13.570411,-17.824137,5.4531927,44.177505,93.055885,-0.26517355,1.2004524,-3.2624488,-18.172901,-5.268675,61.288445,92.29055,-0.84106576,1.1463468,-104.78905,-5.3909187,18.474613,50.63137,74.997765,193.738,15.472449,-28.375122,-178.71979,-2.940359,1.2201301,-23.051168,0.6403261,51.454113,-18.580952,-28.469473,36.039772,4.504256,-3.5507548,-4.451217,-78.61402,-2.7253053,51.451454,-98.61259,4.4668546,-2.380363,1.7831105
322,7.578222,-0.09423201,-5.116682,-19.559546,5.2540383,-1.5192989,0.2705805,7.0823045,-53.453716,-12.027174,-15.443275,9.293795,-12.060157,-13.06668,-18.117739,5.181854,44.53438,93.10508,-0.29443696,1.1596937,-4.201058,-18.180288,-4.8304496,60.454964,92.332794,-0.86476,1.1656157,-99.71008,-8.347915,19.370893,69.877556,26.858047,203.00398,21.245588,-28.938803,-153.60394,25.796906,13.312985,-29.35229,4.51098,49.48054,-36.83852,-26.589851,35.60791,4.9469557,-2.5531528,-3.777272,-103.44255,0.93904245,39.27301,-74.29577,3.9774895,-2.292681,1.9083246
323,6.552897,-0.09885013,-4.885457,-18.818731,5.649191,0.4783863,0.41826147,6.774435,-54.836533,-11.590279,-15.356551,9.065121,-11.947601,-12.466697,-18.633862,5.0362554,44.80086,93.15168,-0.3197147,1.1356251,-5.278523,-18.07718,-4.6317635,59.91168,92.36147,-0.88118595,1.1901768,-107.1702,5.5696774,24.220028,81.392395,39.88781,197.01566,9.620108,-31.378696,-128.22281,56.849003,4.955697,-17.242996,16.057867,66.59668,-61.502068,-7.9497547,21.269999,4.391286,-2.4303055,-1.7042594,-109.81499,16.584906,8.3170395,-42.246727,2.2661994,-1.3132924,2.5975468
324,5.4474473,-0.023035878,-4.628585,-17.914997,6.0156155,2.4369922,0.49844348,6.4636617,-55.96059,-10.85937,-15.324381,8.884671,-11.7305765,-11.788728,-19.189747,5.0528665,44.98993,93.178604,-0.35231015,1.1227458,-6.271235,-18.023884,-4.317067,59.259502,92.389626,-0.8927281,1.2082274,-111.41103,7.6440697,27.487898,95.09,34.451775,195.53821,8.374636,-31.096903,-101.61421,82.976456,2.7535672,-20.046118,25.524693,68.36252,-51.343082,7.452488,17.479557,1.8500704,-3.5182333,-1.0555987,-92.95863,-1.9616164,45.368984,-79.24376,2.9870884,-1.0244905,1.422032
325,4.328695,0.0017954613,-4.321919,-16.932737,6.342436,4.373516,0.6378019,6.1559033,-56.80573,-9.916394,-15.323221,8.590579,-11.4343,-11.133808,-19.524273,5.0613413,45.24431,93.18488,-0.3911383,1.1207379,-7.117538,-18.06545,-4.0090494,58.41801,92.4083,-0.89510304,1.2236037,-110.83381,-2.5734482,32.870995,98.93729,32.261784,192.94234,19.2348,-30.458755,-72.83104,100.63116,-0.739504,-37.390625,31.46981,63.846138,-21.29148,-2.64582,29.943401,0.053954575,-3.9243,0.17898045,-79.67217,-6.1959414,21.251162,-86.89805,1.29739,0.10552059,1.5441856
326,3.2113867,-0.07126559,-3.9715993,-15.920146,6.648216,6.272074,0.8825409,5.8621955,-57.36598,-8.817311,-15.362978,8.150564,-11.097083,-10.496521,-19.704643,4.821592,45.660122,93.18165,-0.4154455,1.1196934,-7.8750505,-18.160627,-3.9278085,57.6428,92.41457,-0.8959866,1.233874,-113.18188,-9.953854,35.87585,102.9958,29.447472,187.013,27.19923,-28.493885,-44.756165,115.51665,-6.672683,-47.651955,34.697834,63.976574,-16.276281,-36.594265,48.944767,-0.49760753,-1.7010862,-0.24366853,-73.15068,-11.873465,-0.21518965,-71.27955,0.29852143,-0.1840012,0.75122327
327,2.0308917,-0.19131629,-3.5600636,-14.8711,6.923091,8.044951,1.1676538,5.5415187,-57.62799,-7.5797644,-15.511461,7.642364,-10.719997,-9.697086,-19.989292,4.582246,46.14062,93.17874,-0.42385706,1.1065714,-8.631008,-18.325495,-3.905619,57.07169,92.419014,-0.9141498,1.238288,-121.781006,-13.387274,46.37841,105.083565,26.592531,168.85722,28.812683,-36.539005,-13.122642,129.01291,-21.896297,-53.319916,41.66291,90.20325,-36.394314,-16.895815,48.11793,-0.18242083,-0.4214291,-1.7473094,-76.7331,-19.518686,3.9653635,-47.91085,0.49433288,-2.4824562,0.2772485
328,0.78137565,-0.40321645,-3.0888305,-13.72134,6.7819047,9.675101,1.5053712,5.124926,-57.577427,-6.2249837,-15.745035,7.020195,-10.269033,-8.797666,-20.379221,4.405724,46.73819,93.178116,-0.4278469,1.0860565,-9.44835,-18.562874,-3.8079185,56.656395,92.43059,-0.94054294,1.2344817,-124.300514,-20.745995,51.215378,111.17348,-4.5008497,157.98152,31.297298,-44.483334,16.860355,138.88531,-26.103611,-62.455868,48.0644,90.71888,-41.590046,-18.039747,66.76342,-0.011672531,-0.3729762,-2.1362817,-83.79047,-25.174095,13.399231,-38.762672,1.4273227,-2.6175685,-0.67614925
329,-0.45360687,-0.59151435,-2.5637765,-12.673669,6.951967,11.18886,1.7743355,4.6964436,-57.234047,-4.8240623,-16.031494,6.406344,-9.737733,-8.070593,-20.727505,4.1946225,47.57267,93.17689,-0.4385254,1.0651755,-10.1685295,-18.78231,-3.7068305,56.17815,92.444046,-0.95517606,1.2259183,-123.65402,-17.635664,51.324413,102.31412,26.677296,147.55627,24.379189,-40.136658,45.53163,139.77277,-29.802778,-60.242737,54.83926,61.036938,-30.345427,-22.771444,93.688324,-0.17110628,-1.3406572,-2.018115,-64.66402,-19.967783,7.853443,-53.160336,1.262549,-0.9048156,-0.9001446
330,-1.6902889,-0.7597374,-2.104116,-11.671315,7.290505,12.626458,1.9935383,4.3530564,-56.620785,-3.442486,-16.334915,5.80955,-9.200439,-7.6316023,-20.946047,4.007775,48.64973,93.17541,-0.45655864,1.0481845,-10.717367,-18.992733,-3.7690387,55.627472,92.45906,-0.9550278,1.2190921,-122.39074,-16.087305,41.7951,99.04769,37.03676,142.88457,20.244501,-30.295252,71.36502,137.42194,-29.192291,-58.954678,52.494568,32.53187,-16.139565,-16.243946,116.26619,-0.1293797,-1.9407134,-1.5172839,-48.684254,-21.884836,-15.097752,-56.17234,1.5553557,0.41158572,-0.5639073
331,-2.8834012,-0.9049058,-1.7507885,-10.692961,7.678778,14.056887,2.1717718,4.107437,-55.760815,-2.0844474,-16.596445,5.2415147,-8.711083,-7.402609,-21.013874,3.7556822,49.832195,93.17581,-0.468147,1.0332767,-11.162508,-19.230011,-4.0244207,55.09234,92.47138,-0.9538473,1.2108623,-116.84283,-13.510579,30.96478,96.99503,39.56952,143.57304,16.419937,-20.877903,95.715416,133.9581,-23.70931,-55.40991,46.4446,16.557098,-0.6895944,-30.469711,119.38502,0.109912194,-0.7744076,-1.4350548,-41.8088,-25.080206,-32.11547,-51.74771,1.040997,-0.028536959,-0.9175632
332,-4.029258,-1.022878,-1.4726704,-9.734199,8.07107,15.453113,2.3123934,3.9281104,-54.607555,-0.78250325,-16.816448,4.718721,-8.280004,-7.1678076,-21.012924,3.3539782,50.79795,93.17215,-0.46586776,1.0074147,-11.62941,-19.522846,-4.308247,54.676575,92.483246,-0.9668299,1.1959894,-113.70565,-11.163281,26.636208,94.78263,39.020905,134.6801,12.776913,-16.898464,131.18121,126.95709,-21.821302,-50.87575,41.648487,27.787163,0.34624323,-46.0538,82.57724,-0.5725487,0.65381175,-2.9962513,-49.769962,-32.00447,-26.08876,-35.19392,1.214616,-1.8197516,-1.7055265
333,-5.1099524,-1.1498226,-1.2192286,-8.742285,8.125083,16.770397,2.4328296,3.7350295,-53.05247,0.4540692,-16.970749,4.2190638,-7.8485255,-6.8858666,-21.124498,2.8751767,51.64603,93.1731,-0.45180675,0.9792479,-12.209705,-19.804514,-4.5350585,54.41634,92.49942,-0.991091,1.178183,-103.80623,-7.1920505,28.957176,93.226974,21.538485,126.49753,5.152767,-19.998087,172.68207,121.40609,-14.159175,-42.801605,45.812576,29.25514,-19.920746,-49.167866,85.49856,0.3899636,1.6951569,-2.6525846,-61.5055,-23.893728,-20.01153,-22.38213,1.7541451,-2.6147146,-1.7720059
334,-6.1460347,-1.1541007,-0.8887595,-7.866587,8.458201,17.89856,2.3939579,3.521714,-51.060608,1.6288022,-17.15334,3.880729,-7.34611,-6.5381227,-21.428524,2.4249656,52.455147,93.17374,-0.4341403,0.9606655,-12.820961,-19.868818,-5.094105,54.25188,92.50469,-1.0091311,1.1671058,-104.5578,4.447366,35.29758,84.49924,38.564217,103.08359,-10.226274,-22.000795,216.09496,115.03453,-21.864405,-27.273508,53.287273,38.143284,-37.49819,-42.90103,78.56011,-0.08403118,1.7412912,-1.434825,-60.381,4.4581366,-77.314,-12.518235,-0.0648521,-1.4183217,-0.78493255
335,-7.160414,-1.0496029,-0.47359553,-7.0885677,8.888346,18.810547,2.202631,3.2718751,-48.658936,2.7331223,-17.389572,3.7068932,-6.7527413,-6.0652046,-22.034184,2.1968894,53.237362,93.164505,-0.41153264,0.94423145,-13.393835,-19.780605,-5.571367,53.95135,92.51402,-1.0372217,1.1555934,-98.599625,13.005416,46.727806,72.02414,45.810745,82.78463,-24.201267,-28.299654,256.58038,106.15406,-25.024609,-12.562478,64.12017,53.282837,-75.18346,-10.919265,77.7512,-1.2564698,2.4388227,-1.6846817,-55.6704,11.779657,-29.62991,-40.7433,1.3685391,-3.31827,-1.2522798
336,-8.090609,-0.955076,0.0034139957,-6.4213,9.180495,19.542192,1.9582623,2.941462,-45.851704,3.6875117,-17.625896,3.5498161,-6.088216,-5.5208707,-22.756172,2.1487992,53.909073,93.15685,-0.3896754,0.92179745,-14.062614,-19.570515,-6.1068487,53.70751,92.51996,-1.0669361,1.1526935,-89.37332,8.989018,49.21885,61.436005,26.653013,66.61155,-25.973537,-34.87657,295.78668,87.46514,-23.369352,-15.801194,68.03005,54.945602,-70.50259,-1.3200039,60.924717,-0.5161458,2.0067034,-2.4097936,-73.404976,27.056665,-67.59989,-14.705676,0.21322769,-2.741008,0.12661946
337,-8.899713,-0.7970847,0.53379375,-5.944284,9.644144,20.14654,1.6243827,2.6160727,-42.714203,4.4403167,-17.848057,3.4756467,-5.375936,-4.9644103,-23.503412,2.1240785,54.513542,93.15429,-0.36869493,0.89751625,-14.742063,-19.422298,-6.480054,53.444412,92.520905,-1.0832952,1.1488345,-72.5899,21.15656,54.96011,38.932285,56.20195,59.75252,-38.843903,-30.35714,324.1978,68.28429,-18.385336,-0.65540564,73.48554,55.423477,-77.84868,-3.4479232,60.13569,-0.13325973,2.0687087,-2.3601816,-64.78164,7.6595964,-18.803532,-34.045815,0.06045993,-1.0551165,-0.58670247
338,-9.577028,-0.5234305,1.1069448,-5.6460595,10.288958,20.664131,1.164852,2.3182538,-39.301598,5.0278707,-18.035501,3.5435746,-4.6071215,-4.524203,-24.253183,2.0420334,55.35044,93.15463,-0.35774505,0.8831847,-15.429047,-19.201267,-7.1907854,53.262215,92.52135,-1.0852567,1.1507779,-67.00503,31.22281,58.95745,24.81597,68.4518,44.080578,-50.766758,-30.547457,352.96857,52.04943,-21.066753,11.447776,79.52879,36.95619,-73.05421,-11.163042,98.47708,0.10285905,0.6230236,-0.99661374,-70.56054,30.640144,-102.56455,-8.253391,0.00031673614,0.14437668,0.51310456
339,-10.225442,-0.22076972,1.6596984,-5.415091,10.74407,21.025578,0.6486788,1.987243,-35.613342,5.45128,-18.241106,3.6624117,-3.8190873,-4.0959053,-24.937794,2.046602,56.33933,93.15814,-0.34977004,0.87227744,-16.202698,-19.090338,-7.749376,53.253906,92.52654,-1.0900965,1.1518939,-64.46675,33.341396,56.02892,18.28343,53.532333,29.34927,-54.501793,-32.556404,378.9311,36.869045,-21.948128,15.828794,77.79932,47.11497,-65.68434,7.5482945,98.7632,0.45828512,0.8660445,-1.1002223,-81.11132,-0.14295752,-27.398148,2.5258272,0.770736,-0.6983227,-0.07671944
340,-10.83533,0.17591956,2.2579994,-5.340368,11.444225,21.239243,0.05038339,1.6809902,-31.705667,5.76184,-18.479486,3.9109106,-3.0187929,-3.632559,-25.59352,1.9681216,57.434837,93.15301,-0.33330384,0.8672018,-17.01634,-19.031141,-8.117562,53.274094,92.5351,-1.0868392,1.1466726,-57.617596,43.17911,61.83747,-0.47037163,78.35436,16.949438,-62.56795,-29.437662,397.63123,27.35746,-24.585604,30.084665,81.25915,46.187973,-65.48322,-16.974659,115.85912,-0.9412632,1.9313157,-0.24107787,-81.6295,9.63439,-42.504166,1.693312,0.8591096,0.7647074,-0.70673615
341,-11.276376,0.63849026,2.913053,-5.510836,12.254368,21.399483,-0.6068612,1.3751335,-27.668318,5.9937067,-18.68399,4.264511,-2.193466,-3.1292307,-26.36779,1.9830781,58.73883,93.135796,-0.3071849,0.8689686,-17.97734,-18.9986,-8.282229,53.451912,92.548645,-1.0834765,1.139967,-31.77031,46.887436,68.83978,-30.54617,79.7217,16.745945,-67.25171,-33.003548,406.68027,20.486273,-16.317722,36.975437,84.68176,53.674904,-84.47523,12.959354,138.17914,-2.0030174,2.857756,0.33736,-105.41662,-0.38274556,-0.7625733,26.916323,1.5514334,0.16324644,-0.6495582
342,-11.574676,1.099901,3.6081493,-5.8910875,12.887904,21.472609,-1.283099,1.0264221,-23.589771,6.1740303,-18.894882,4.645285,-1.3296582,-2.4019592,-27.272427,2.2200766,59.984856,93.10761,-0.2721696,0.87303907,-19.16169,-19.062166,-8.021214,53.915478,92.561165,-1.0774279,1.1341369,-35.080814,45.72141,67.8812,-36.278065,46.408573,-1.4945713,-67.69767,-35.035202,406.2539,17.337835,-27.408606,39.28909,87.02055,85.77179,-94.34121,30.430386,115.93934,-3.0880277,3.6874769,0.44051275,-126.19014,-9.61381,42.45697,58.05793,1.0964998,0.8174753,-0.55261004
343,-11.981527,1.5424061,4.2455306,-6.178073,13.145073,21.408754,-1.9431744,0.68957955,-19.610725,6.3367224,-19.199015,5.0450206,-0.4543696,-1.4478197,-28.116259,2.3299892,61.01114,93.07886,-0.23982121,0.8785742,-20.426702,-19.089785,-7.6092257,54.413795,92.573326,-1.0611283,1.128527,-43.750984,43.0674,60.228214,-22.013151,14.300632,-7.148484,-64.36546,-32.446358,390.9526,15.593184,-30.447903,40.187374,86.89063,101.708435,-77.779526,-0.50482994,93.75679,-2.6952417,2.90527,0.5955762,-127.081116,1.7512916,40.37256,44.38648,1.231811,1.9396453,-0.5398504
344,-12.485923,1.9319167,4.7659535,-6.302164,13.207828,21.318874,-2.5269954,0.37814748,-15.825668,6.488644,-19.51314,5.4093156,0.3686547,-0.38366923,-28.759111,2.2785745,61.962517,93.052826,-0.22286448,0.8881624,-21.709972,-19.03449,-7.308058,54.820507,92.58535,-1.036332,1.1271402,-55.284542,35.748425,46.214874,-6.6924157,2.9995122,-10.476133,-53.606983,-30.366774,369.20868,15.717082,-32.397484,33.3761,78.503586,109.81047,-55.088577,-7.6763124,95.702446,-2.479761,1.0949699,1.0878509,-129.15909,7.777361,23.858828,38.161156,1.1452808,2.6310434,0.048166845
345,-13.125355,2.2240098,5.136998,-6.295455,13.215302,21.188128,-2.9667864,0.07890555,-12.323523,6.6881375,-19.861307,5.682178,1.1108757,0.68684566,-29.236572,2.169543,62.962128,93.02671,-0.21639143,0.89989424,-22.931273,-18.904379,-7.2171984,55.100056,92.596985,-1.0052893,1.1297138,-70.70324,23.38868,30.184868,5.780936,-0.11261962,-14.9838085,-35.636173,-29.88129,335.24646,24.057507,-36.602924,21.63112,69.80696,105.653114,-42.23358,-12.389732,101.78254,-2.5867233,0.42599657,1.165726,-117.91072,15.863109,-0.17398626,21.632694,1.1235123,3.197426,0.35314026
346,-13.803461,2.408163,5.3793526,-6.2153454,13.213395,21.13133,-3.240178,-0.22607069,-9.25181,7.054968,-20.138124,5.874105,1.7769722,1.7073259,-29.754297,2.1681163,63.905827,93.00937,-0.20927693,0.9047776,-24.009897,-18.558697,-7.3685503,55.000412,92.620224,-0.9827395,1.1296507,-62.590252,14.885961,21.009237,7.97113,1.333315,3.1652956,-21.759104,-31.647776,287.9668,46.605953,-18.829628,17.128834,64.5833,99.01398,-57.575275,7.2022614,89.183495,-1.284782,0.8281436,0.17311287,-101.86134,46.4863,-24.198324,-30.031794,2.781566,1.7329625,-0.13544826
347,-14.439359,2.48463,5.5498023,-6.132243,13.234683,21.186302,-3.3639681,-0.58361083,-6.641209,7.6831822,-20.290102,5.9882402,2.4012275,2.7007747,-30.352016,2.301679,64.704895,93.00043,-0.20335254,0.9079,-24.880465,-17.89806,-7.81436,54.52064,92.64389,-0.9672955,1.1334814,-66.98735,2.3252726,14.360518,9.04973,2.234414,4.2159996,-5.7091436,-38.64766,242.87029,74.79294,-15.069995,7.0100613,60.749428,99.7244,-60.96298,17.233643,73.99018,-0.68589544,0.4732554,0.37611496,-77.46372,78.26051,-57.161736,-58.609222,2.088787,1.3787246,0.62265205
