Timestep,root_0,root_1,root_2,root_3,root_4,root_5,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
209,0.0,0.0,0.0,5.0646286e-06,-8.064502e-06,1.6719623e-05,-9.941812,-7.2516503,-3.1002307,51.051384,6.103058,47.506557,1.5605124,3.4801939,10.272913,1.1407499,-8.171935,-64.71414,-4.0880356,4.031251,-22.267696,-4.9478545,4.0687256,33.812904,-4.546396,11.735993,-11.90454,-2.1237574,0.09436183,0.41324347,26.96554,-10.060223,13.894124
210,0.0,0.0,0.0,-9.577503e-06,1.691196e-06,-5.6676017e-06,-7.695266,-7.521406,-2.72377,51.780304,4.7248225,46.8126,2.6098106,3.056585,10.190353,1.1425501,-8.78704,-60.763523,-5.550025,-5.2395763,-1.3541812,-1.0390115,3.7383223,33.76007,-4.394665,12.400975,0.19866773,-1.2456238,2.1106942,3.4894288,26.854557,-9.8739195,13.389187
211,0.0,0.0,0.0,-1.0333907e-05,-6.9450107e-06,9.023816e-07,-6.071538,-8.435698,-2.0200245,49.511284,5.622411,47.767357,2.642565,2.7254755,11.117405,1.4034089,-11.52592,-57.87495,-8.730239,-5.7232823,10.582075,1.5202843,4.531105,33.659473,-4.4623923,13.223632,2.8129308,-13.177393,-3.8134732,2.8442762,27.30425,-10.173234,13.292196
212,0.0,0.0,0.0,5.7587035e-06,-5.9964627e-06,-8.303474e-06,-5.0597706,-11.418573,-1.4291887,49.833,4.4571414,47.836826,3.2264223,2.3217907,12.899281,1.5829315,-12.322023,-55.78308,-9.843395,-3.0797627,2.1873894,0.010035698,3.8029976,33.98401,-4.7298665,12.93305,8.691434,-13.311894,-6.5435367,4.0788584,27.274363,-10.505383,13.126594
213,0.0,0.0,0.0,9.59386e-06,-1.0027693e-06,-1.0789479e-05,-3.4813848,-11.994858,-0.78194743,47.287384,5.391713,46.301876,3.4007394,1.7619767,16.89702,1.9677993,-13.313737,-52.24284,-9.518266,4.508884,-9.209121,-2.421012,3.922884,33.942497,-5.1287,12.3777485,6.3093295,-11.405028,-5.3638363,3.8723743,27.298275,-10.742021,13.264695
214,0.0,0.0,0.0,-5.348125e-06,-1.9061148e-06,-6.491984e-06,-2.7612371,-13.394441,-0.29622662,46.656525,4.079683,44.592747,4.2298574,0.97370327,16.883635,2.3779132,-14.911994,-49.83117,-8.621229,8.281309,-19.396158,-5.5260773,5.323002,34.08488,-5.3276143,11.551739,2.0238702,-0.8579405,-0.61604244,3.610201,27.578873,-10.582062,13.081199
215,0.0,0.0,0.0,-5.3226e-06,3.2628677e-06,-2.9283626e-06,-2.516829,-14.331103,0.36951154,43.453358,4.675966,42.312195,4.1914225,0.15732376,16.175852,2.8914008,-13.641285,-44.38892,-7.2717013,10.543672,-18.758516,-4.735155,5.485428,34.66474,-5.214353,11.0488,-4.7087064,-1.0815778,-0.91369087,-0.17271666,27.9361,-10.827762,13.177638
216,0.0,0.0,0.0,1.7030834e-05,-4.4938242e-06,1.550862e-05,-2.0909524,-15.563571,0.58186615,45.330433,3.4715066,41.581623,4.8258796,-0.053062044,15.336013,3.177649,-12.524835,-40.794033,-6.154435,-1.4974988,-10.712629,-2.3031688,6.1674156,35.5317,-4.7007837,11.391933,-6.1620603,-3.6322126,-1.9536785,2.751159,27.791782,-10.190435,13.033062
217,0.0,0.0,0.0,-9.62945e-06,4.0507625e-06,6.656096e-06,-1.8151779,-15.315362,0.67992914,45.3215,4.034596,40.922085,4.6964126,-0.1726449,14.811024,3.2633777,-11.758721,-35.800327,-5.440569,-6.9911776,-2.3782573,0.63710636,2.6109526,35.606964,-4.224681,11.6631155,-5.938909,-8.777581,-2.524498,-0.21816756,27.967089,-10.438629,13.049139
218,0.0,0.0,0.0,5.4567477e-06,4.8964503e-06,2.6946657e-06,-1.3899422,-17.742865,0.48632252,45.75125,3.6012967,41.49037,4.989736,-0.17459792,14.777834,3.3667037,-13.834777,-28.845531,-6.1588836,-6.512097,-3.8120646,1.1976132,2.6965413,35.68245,-4.1414967,11.588231,-2.4322534,-10.360829,-3.3548112,1.4611192,27.872349,-10.620442,12.997114
219,0.0,0.0,0.0,9.571401e-06,-4.3467835e-06,-1.2712611e-05,-0.13736486,-18.68368,0.44908178,42.972466,4.754639,40.393326,5.1257496,-0.19031656,14.132486,3.3697383,-14.278167,-25.533201,-5.76929,-6.9221025,1.994463,1.5929604,1.7148744,35.311077,-4.0169945,10.999001,-8.404548,-10.006079,-3.932218,-0.6050389,27.855412,-10.899126,12.97854
220,0.0,0.0,0.0,-9.105621e-06,-2.2960076e-06,7.477146e-06,2.8669615,-20.680367,0.69245625,41.194153,4.5971093,38.056847,5.0545006,-0.50901127,13.136857,3.3081934,-15.077592,-22.942354,-4.7583857,-1.2181681,-4.404937,-0.9459281,4.5729594,35.14055,-3.9907038,10.175622,-5.24436,-2.3558567,-1.4550345,2.520475,27.717892,-10.869426,12.751352
221,0.0,0.0,0.0,-5.9081185e-06,5.9991214e-07,-1.0622047e-06,8.404961,-23.18723,1.629617,37.080246,5.1759367,31.354548,2.9650934,-2.1057053,14.876534,2.9875388,-12.942054,-11.993458,0.5598496,12.611167,-11.449405,-4.91892,1.0512763,34.06131,-3.7303295,9.146324,-11.180891,-8.282344,-2.6381762,-2.3279803,27.915586,-11.904961,12.663942
222,0.0,0.0,0.0,6.4759497e-06,-3.001491e-06,3.3108975e-08,6.850972,-25.615007,1.7115123,34.151375,4.3821645,28.88867,3.4017584,-2.0763342,13.276493,2.768127,-12.245691,-10.062275,1.0172403,3.4547222,-0.09237804,1.0810822,8.702764,34.745182,-3.5558,9.896125,-4.6547976,1.6019074,-2.2300947,1.3753816,27.656128,-11.243181,12.792102
223,0.0,0.0,0.0,7.2916732e-06,-1.0050363e-06,7.974201e-06,4.6764574,-27.660358,1.7446033,30.267046,4.731281,26.875786,4.7833953,-2.5191095,11.677731,2.730049,-11.03224,-8.088362,1.6902845,3.3806422,1.7108716,3.709754,2.4231079,34.68222,-3.6904354,9.510856,-7.6078286,-8.978073,-2.4177654,0.4467907,27.25527,-11.826043,12.680386
224,0.0,0.0,0.0,-5.228737e-06,1.5641343e-06,-6.4740707e-06,2.7175117,-30.982124,1.9930892,28.256834,3.8928561,24.123049,4.6275887,-3.3485162,10.382296,2.7381248,-5.203711,1.7218603,7.2244062,-2.6492622,1.2060815,1.618041,4.2212443,35.52838,-3.6457798,8.993599,-3.6846704,-2.139961,-3.033474,1.1006188,27.46639,-11.663746,12.523606
225,0.0,0.0,0.0,7.497573e-06,5.28152e-07,-1.0186725e-06,1.3627357,-33.342003,1.8384284,25.472918,4.0240936,22.701912,6.1796913,-3.5839348,9.254075,2.9625592,-5.6134105,1.1119196,7.732934,-4.0014777,13.670983,7.09245,3.2988648,35.12886,-3.979508,9.10319,2.973358,-9.391144,-4.56025,2.591546,26.922518,-12.179455,12.672755
226,0.0,0.0,0.0,-4.8535667e-06,1.1542796e-06,1.3640415e-06,0.13304186,-35.43178,1.3705662,23.387558,3.5335627,22.652012,7.0434494,-3.4561102,8.323092,3.054374,-6.6744084,5.933998,5.8889565,-10.868162,17.50218,7.699506,7.7332783,35.03722,-3.6305826,9.108389,11.371318,-19.858784,-8.714737,6.2875457,26.6289,-11.7292595,12.422624
227,0.0,0.0,0.0,9.674314e-07,4.881044e-07,1.3984389e-06,4.7608733,-36.80361,1.4937842,20.796772,5.128338,15.982612,8.761394,-4.0658073,3.3548987,3.3371027,-5.9648604,4.598357,5.6721234,3.3457658,-9.013157,2.8886275,2.9363666,33.9486,-3.6084552,7.710119,4.2897034,-11.892307,1.2020895,3.2676415,27.513205,-12.187174,12.180015
228,0.0,0.0,0.0,-4.7893136e-06,2.16047e-06,7.3797046e-06,8.031195,-37.98367,1.3915937,18.978577,5.5236297,10.135102,9.939651,-4.24558,-2.457791,2.7539725,-4.9342823,2.436275,6.296507,2.7533183,-2.1991334,-1.5135467,3.7315836,33.458263,-3.2670665,8.133758,-0.083437115,-1.9946231,-5.562014,5.9327345,26.790854,-12.277667,12.224682
229,0.0,0.0,0.0,3.944139e-06,5.758457e-07,-9.37947e-06,17.933764,-38.788815,1.7572007,17.847038,7.5936284,-2.2125776,11.535962,-5.227238,-10.513643,3.7358143,-4.353283,0.7593151,6.443244,20.683163,-14.313593,-2.6765711,8.343598,33.047497,-3.3246198,6.614031,2.6327662,5.967112,3.4588168,1.4104652,27.819263,-12.359631,12.061434
230,0.0,0.0,0.0,3.5863284e-06,1.3591681e-06,-1.6892969e-06,20.555702,-37.634598,1.305046,18.233532,7.6104083,-4.274899,11.931246,-4.9343286,-11.096463,3.5210328,4.286492,-15.9978895,5.9504333,7.445633,3.7658784,-1.170405,5.0587,33.67058,-3.0382318,8.037361,-12.620438,3.2206247,1.4433955,5.193139,27.42868,-12.357241,12.675746
231,0.0,0.0,0.0,4.1278777e-06,-4.2955966e-07,4.36844e-06,21.049757,-37.29661,0.92495584,17.873148,5.972846,-4.146405,11.660767,-4.664194,-11.035855,2.9528182,6.106224,-14.63146,6.233206,4.161628,-1.7502995,0.33537695,3.4316769,33.536255,-2.8468738,7.818264,-6.737663,1.5139349,-0.58375573,3.691335,27.766327,-12.465172,12.570815
232,0.0,0.0,0.0,1.9966399e-06,4.5671136e-06,-8.7667325e-07,21.175034,-37.134,0.6906935,10.383344,-5.737625,-5.6319013,11.641947,-4.474545,-12.118436,2.1786203,7.5060005,-10.738295,6.643974,4.5467787,1.9865746,1.0224487,4.8478975,33.298603,-2.2976184,8.294162,-9.837537,2.1834898,0.9664846,4.053809,28.106785,-12.263432,12.503554
233,0.0,0.0,0.0,-3.702991e-06,-1.9986203e-06,-1.8370858e-05,26.932156,-34.385483,1.1764272,0.81247437,-29.84613,-19.054955,14.671472,-4.5245414,-21.165998,2.1256576,22.370096,-29.996702,3.3384717,4.8180914,0.8850838,3.3704658,5.342413,32.49416,-1.4294515,8.348433,-10.965676,-0.1771384,2.297338,1.169836,29.113863,-12.152657,12.769667
234,0.0,0.0,0.0,-9.85094e-06,5.8286e-06,8.851815e-05,25.98152,-32.040104,-1.633595,-23.336151,-157.22455,-36.72727,20.462645,-4.882866,-33.58927,3.3239686,28.740017,-18.957907,4.8878703,8.372614,-13.46721,-2.5924385,-1.5389811,32.62306,-1.9134803,8.967398,11.494501,4.840418,-5.0873504,8.09046,28.218996,-10.988046,12.941846
235,0.0,0.0,0.0,2.6153992e-05,1.6742382e-05,-9.911608e-05,31.125324,-32.1115,-1.0641445,-32.01772,-184.80188,-41.30537,22.567734,-4.63629,-39.28369,0.0071136355,30.808945,-23.668665,4.515036,9.378204,-19.673645,-5.922306,5.6036654,32.56685,-0.904979,8.636483,3.4629343,9.137136,3.2347317,2.4581676,29.097433,-10.472323,12.988705
236,0.0,0.0,0.0,-1.1425887e-05,8.758155e-08,-6.269253e-05,37.10296,-28.665543,-0.24412894,-38.042572,-177.21259,-52.363506,23.07911,-4.4428406,-48.703667,-5.5359187,43.817192,-48.545544,1.25434,-7.781317,-4.355179,0.7552151,0.8327814,32.077435,0.37104154,8.750316,-12.781899,-6.1716146,1.0112305,-2.0878139,30.200186,-10.894039,12.751653
237,0.0,0.0,0.0,3.7242585e-06,3.285274e-06,-8.722208e-06,37.511192,-24.432701,0.024609327,-39.1509,-176.78767,-53.72177,20.455221,-4.1136136,-46.551487,-2.640234,48.65185,-53.548542,-1.733866,2.5719101,1.0194218,2.4722106,4.648361,32.298653,-0.16284604,9.292448,1.531389,-13.171133,-0.10675725,4.8949733,28.94707,-10.885976,12.639715
238,0.0,0.0,0.0,6.043707e-06,-1.28611455e-05,0.00016873296,35.503044,-21.61246,0.091017365,-39.25055,-179.02199,-47.042473,17.480824,-3.7482698,-40.25212,-1.2347393,44.536205,-49.549694,-2.193204,11.329606,-12.281789,-4.4491086,6.7203717,32.594368,-0.6928097,9.396381,5.4510894,3.083569,-1.5174943,5.3231688,28.761162,-9.845006,12.442114
239,0.0,0.0,0.0,1.1646874e-05,-6.895761e-06,0.00017024473,31.966574,-20.025066,-0.018123627,-37.168037,-170.71802,-38.304005,14.773877,-3.4439752,-33.331192,-0.8093642,39.447594,-46.29386,-1.9936235,9.132873,-14.424571,-5.9910507,6.330215,33.034496,-1.1739551,9.639227,8.503054,10.635694,0.034969408,6.167854,28.425323,-9.575103,12.273804
240,0.0,0.0,0.0,-6.662585e-08,2.0542087e-05,-5.8699603e-05,29.281338,-18.47504,-0.0069612265,-34.963497,-159.85574,-32.077625,12.57423,-3.218867,-28.149553,-0.4696749,33.04143,-50.26357,-5.74934,4.8628163,-4.792988,-2.8523967,5.5724,32.094547,-1.4001727,10.009555,0.22566758,4.413052,2.774564,4.1973634,28.813452,-9.603964,12.2929735
241,0.0,0.0,0.0,1.4564991e-05,-1.9558668e-06,7.875839e-06,27.26286,-16.570171,0.09868789,-33.3918,-152.66243,-29.232246,10.27056,-3.328484,-24.521235,-0.1137349,33.307854,-54.132236,-6.9917946,4.734692,-1.3960162,-1.6845335,4.833215,31.725145,-1.467341,10.117256,2.300918,-3.5623147,0.02598334,3.9794455,28.805964,-9.693107,12.315462
242,0.0,0.0,0.0,1.4914177e-05,7.2627137e-07,-4.3237073e-05,24.815258,-14.7411785,0.108433485,-31.998783,-146.77637,-27.050861,7.686292,-2.9054394,-22.07313,0.18101947,31.095573,-52.114212,-7.3404126,4.685096,-6.2575383,-1.9239765,6.30348,31.907883,-1.6955819,10.020904,9.765936,-1.9443907,-2.1681747,5.9818945,28.518553,-8.947538,12.125194
243,0.0,0.0,0.0,-9.079801e-06,-4.7024182e-07,9.358037e-05,22.71465,-12.962112,0.14457655,-30.491726,-138.74876,-25.505419,5.7845354,-2.2935963,-20.577326,0.85717833,23.23105,-51.57419,-10.39146,1.4513212,-3.1894765,-0.56272227,6.296489,31.46926,-1.660694,10.2679615,16.851788,-4.0869765,-3.3615763,7.0839453,28.008812,-8.735884,12.072577
244,0.0,0.0,0.0,-1.7494666e-07,4.3809946e-06,2.8768885e-05,22.0285,-11.556566,0.30043608,-27.709064,-129.493,-27.024723,4.341093,-2.5790796,-20.789171,2.5681798,22.844048,-47.85919,-10.002838,2.4968328,5.940104,0.8528589,5.809984,31.39057,-1.5224808,10.0571995,8.754751,-6.2710123,-3.1678343,5.128214,28.359535,-9.165261,12.3737335
245,0.0,0.0,0.0,2.5234902e-05,7.090204e-06,-1.22984175e-05,22.467325,-11.50449,0.34596884,-23.844357,-121.25464,-28.55288,-0.28553382,-1.6987625,-20.243233,3.578828,23.893938,-45.2915,-8.841291,2.6613479,-4.7581906,-0.3406279,3.0559714,32.35657,-1.6982983,9.516546,-4.0385027,-0.2645164,-0.21215399,5.048173,29.019627,-9.1533165,12.480821
246,0.0,0.0,0.0,1.034609e-05,1.6653019e-05,6.9837806e-06,24.661493,-12.228939,0.39436907,-19.020426,-113.39238,-29.114166,-3.1929169,-0.65732396,-20.033276,3.6450434,25.364006,-47.55883,-8.44043,-2.3361244,-3.205889,-0.005341142,1.3487202,32.062717,-1.6732382,9.591898,-3.4961624,-4.225194,0.6101244,1.1554241,29.3191,-9.413682,12.727232
247,0.0,0.0,0.0,-2.1587388e-05,2.3340666e-05,1.4000851e-05,24.175114,-12.079763,0.4077652,-16.396393,-108.73828,-29.670938,-3.7412696,-0.50688565,-21.115925,3.3910143,23.555763,-46.804516,-9.339322,-9.565285,0.21939531,2.0856755,2.5766358,31.245766,-1.6533666,9.897167,9.934834,-13.763407,-3.0794098,5.4699593,28.527216,-8.67603,12.539021
248,0.0,0.0,0.0,-1.6456876e-05,-1.0235424e-05,-3.0674288e-05,23.756542,-11.461633,0.5112464,-15.149425,-103.13838,-30.648052,-3.3021328,-0.7831872,-21.837742,5.160711,20.773561,-46.507393,-10.970672,-14.851345,4.98282,3.5954542,-0.9683012,30.42809,-1.6670213,9.966437,5.6685467,-18.366257,-4.902051,4.409907,28.934528,-8.234081,12.464372
249,0.0,0.0,0.0,1.8208976e-06,6.7701276e-06,1.8162744e-05,24.390533,-10.617395,0.70528406,-13.520597,-95.01041,-30.067085,-4.2247257,-0.96411335,-20.81883,8.48392,19.765705,-43.77248,-10.51081,-14.176964,4.8080635,2.9717133,-4.5827765,30.943756,-2.1008995,9.647262,2.5615218,-7.333289,-2.6441474,0.5803797,29.670795,-8.089874,12.555849
250,0.0,0.0,0.0,-3.6212762e-07,4.51034e-06,5.8888087e-05,23.662281,-10.321629,0.75380623,-10.927057,-83.313866,-31.443062,-8.206205,-1.0960835,-19.399626,10.857578,21.821367,-34.227367,-7.783984,-15.295891,-7.9063253,-0.34228608,-4.33155,31.48435,-2.4846675,8.965473,2.8782978,-4.375065,0.75861275,2.234023,30.121752,-7.9571323,12.1913
251,0.0,0.0,0.0,-4.9671e-06,3.4371894e-06,1.8852112e-05,22.734173,-10.032949,0.8109319,-8.309395,-71.01831,-31.809742,-11.658825,-1.392523,-17.120087,9.883575,20.56222,-28.517605,-6.5898952,-6.060384,-5.1965165,-1.7930708,0.25523108,30.99684,-2.9290109,9.053184,11.280804,-8.631044,-3.2580473,7.4261956,29.020359,-7.857344,11.786468
252,0.0,0.0,0.0,2.3000384e-05,2.801825e-06,4.192528e-05,22.403627,-9.848801,0.86412364,-5.380265,-53.9933,-32.638878,-17.828497,0.24244612,-9.078064,3.1048734,22.463589,-1.7941931,-7.0255837,-6.144396,5.9748116,2.155011,-0.29900932,31.677172,-3.4299538,8.945075,14.801857,-6.3670564,-4.532022,9.116938,28.102327,-7.6235585,11.501806
253,0.0,0.0,0.0,-1.3431801e-05,5.6094755e-06,-1.2615311e-05,27.587688,-8.300293,1.2651603,-1.6967124,-32.544933,-34.394203,-19.604973,2.2928755,29.975185,8.269788,0.7899303,27.439106,-15.79809,-32.670944,16.24257,7.977721,-4.966281,29.982231,-4.2848363,8.493442,2.2858803,-31.738176,-10.816009,5.809454,27.449461,-7.5299206,10.940101
254,0.0,0.0,0.0,-1.08658e-05,1.4534838e-07,-2.558531e-05,30.580538,-8.533062,1.5027716,1.7193952,-14.334189,-36.294422,-25.20512,1.6168207,53.260597,5.9747214,9.877799,59.275948,-8.280986,-22.222328,13.557475,6.431372,-4.207048,32.603645,-4.362051,8.510299,-5.5476727,-6.576093,-4.6701913,-2.0061433,28.684614,-8.487241,11.432179
255,0.0,0.0,0.0,-3.1674426e-05,7.464954e-07,3.2880384e-05,34.122692,-7.160494,1.5726681,4.4974666,-3.8582315,-37.32486,-28.640305,2.2970269,77.51106,5.4491634,4.9544244,95.3682,0.34969985,-4.56225,-1.5726686,0.18738289,2.3733215,35.235535,-5.6686726,7.9443297,-14.089345,29.825275,3.2806957,-0.09387721,28.452318,-7.860189,11.324156
256,0.0,0.0,0.0,-7.355136e-06,-3.3066142e-06,2.1214013e-05,36.39178,-7.7613773,1.4880699,6.8939676,-1.8594834,-34.45796,-24.368294,2.3464427,91.34295,5.66327,2.9928343,92.91632,-2.774696,-29.779686,9.241141,5.567701,-5.4671044,32.398884,-5.7205467,7.8277497,-17.961288,-12.286537,-4.6418924,1.1960146,27.52772,-7.6051416,10.825865
257,0.0,0.0,0.0,-1.1022479e-06,6.4608344e-06,-6.108696e-07,38.066757,-8.129283,1.5381899,8.677279,-1.6606596,-30.383518,-21.846312,2.4990675,90.800934,6.147731,1.442439,84.004974,-4.267511,-25.512693,1.8739871,4.367367,-3.93833,32.242565,-5.4012394,7.877657,-20.066221,-15.384003,-5.1945896,-0.8834227,28.250776,-8.282725,11.052387
258,0.0,0.0,0.0,1.3165104e-05,8.900339e-07,2.576212e-05,37.881104,-6.730844,1.6136038,8.641202,-1.471061,-26.732737,-20.411636,2.8787265,86.276955,6.7169724,-0.08057414,76.295944,-4.4915156,-6.3981795,-0.64366406,-0.46171233,0.10000376,33.147392,-5.700045,8.081335,-13.776275,-9.441663,-3.5146008,3.1382768,27.44434,-8.076301,10.914655
259,0.0,0.0,0.0,-1.2814666e-05,-8.155374e-07,1.3933911e-06,37.639782,-4.2169237,1.6454337,8.373981,-0.68692595,-23.596737,-19.28836,3.1366441,81.3328,6.9310856,-1.5169599,71.49533,-3.7164893,6.5447125,-12.913987,-3.3548617,4.277594,33.877636,-5.5971036,7.8532734,-5.596209,-14.121488,-2.4272816,4.033958,26.797693,-8.270178,10.942439
260,0.0,0.0,0.0,1.768841e-06,-2.3758291e-06,-4.853152e-05,37.61385,-2.0592234,1.5586426,8.068708,1.5178852,-21.13033,-18.782223,3.5842776,77.746124,6.9986944,-0.86441183,64.48711,-2.4668777,17.196766,-13.910599,-4.790317,7.591833,34.485268,-5.665543,8.3113,-1.2751436,-11.592021,-3.0659754,5.886956,26.318401,-8.172987,11.184495
261,0.0,0.0,0.0,-3.3595486e-06,-9.815235e-07,-2.306136e-05,38.508865,-1.4287567,1.487015,8.1024065,1.253617,-16.210787,-20.20346,3.987481,75.99315,7.003239,-0.015138977,59.31891,-1.2832386,19.013248,-18.76255,-6.0177517,7.1705747,35.387695,-5.504651,8.261716,0.06907011,-4.0283356,-1.2901311,7.7414255,26.569769,-8.560908,11.343014
262,0.0,0.0,0.0,5.9967883e-06,3.0469457e-06,-2.3760365e-05,37.19135,-0.52779174,1.3779159,6.9982195,0.553879,-12.663844,-22.977654,4.619963,73.303085,7.0956473,-3.043184,53.28565,-2.1964827,17.833817,-12.22165,-3.7673378,5.512658,34.912525,-5.4636726,8.814919,2.9727988,-5.9518723,-0.97608745,7.8458853,26.575054,-8.652053,11.344237
263,0.0,0.0,0.0,-2.3714592e-06,-8.1399776e-07,-2.2084341e-05,35.566864,0.30248135,1.3265035,5.9594765,0.60919905,-10.042845,-24.36327,4.6579914,68.78526,7.168801,-6.818119,47.131752,-3.7414315,2.9799986,-3.143461,-1.4150059,0.4613414,34.852932,-5.0136,9.239031,0.82884824,-3.4719799,-0.53591084,5.8395624,27.232119,-8.80047,11.484591
264,0.0,0.0,0.0,1.0428256e-05,3.0230478e-06,6.178575e-06,34.819347,0.6149295,1.2286057,5.606133,1.3068912,-6.8702974,-25.087303,4.33586,63.868942,7.1692696,-7.9517097,42.035603,-4.313232,-7.641288,-1.5747641,0.50631446,-0.9697269,35.1613,-4.2808166,9.492244,-0.84874874,-10.42792,-0.12932326,1.4453046,28.405788,-9.198531,12.038269
265,0.0,0.0,0.0,-4.4817566e-06,3.2178182e-06,1.2848551e-05,35.509377,0.4318573,1.1406027,6.2464333,1.6326456,-6.061719,-24.68983,3.9143336,57.25214,7.0515847,-7.950972,37.579914,-4.088966,-3.6933377,0.8830413,-0.07645429,1.0458056,35.48698,-3.9550173,9.323212,0.27315295,-9.029943,-1.0951532,2.3703458,28.159983,-9.425318,12.302073
266,0.0,0.0,0.0,-3.934501e-06,-8.44588e-06,7.770008e-07,36.427,0.4135216,1.0849295,6.7573524,2.112863,-5.8278694,-24.365767,3.465838,52.1436,6.6709456,-7.6032076,34.61932,-3.3977108,6.0197406,4.0239234,-0.9883894,5.631437,35.665314,-3.8882196,8.99404,0.091462865,-4.954998,-2.6121812,4.00232,27.788746,-9.343059,12.350868
267,0.0,0.0,0.0,1.4812043e-06,-4.8059414e-06,2.8291048e-05,36.368645,0.19225663,1.0228549,6.946121,2.8115358,-5.5899754,-22.853588,2.9953327,46.029892,7.523671,-7.672171,30.859924,-3.1272366,8.731344,-0.100738145,1.5916404,6.9021854,35.38281,-4.056483,9.187892,8.852984,-8.392011,-3.2867432,4.612276,27.52218,-9.376405,12.487002
268,0.0,0.0,0.0,4.79343e-06,-7.7510094e-07,1.9325187e-05,35.357544,1.7441797,0.4677916,6.948743,3.066023,-4.9230494,-25.088808,3.4153137,41.4001,8.7347145,-14.804553,26.782892,-4.8207803,6.269618,5.1692553,2.3490713,5.8921475,35.339813,-3.9425683,11.048548,13.8236685,-13.452827,-4.158774,9.210875,26.873123,-9.732767,13.2554035
269,0.0,0.0,0.0,-4.5095344e-06,-3.906412e-07,-2.3777236e-05,32.67211,3.526292,-0.42117321,6.7286587,2.602112,-1.7569141,-28.154083,3.9624488,37.45837,8.343354,-16.211248,26.059704,-5.070645,-15.010675,-23.107454,-0.15426652,-4.1617966,36.68673,-3.2644942,11.677234,-5.1330495,-5.283881,0.4788789,4.80703,27.957855,-10.403037,13.50587
270,0.0,0.0,0.0,4.874816e-07,1.5832234e-06,3.4961572e-06,29.912249,4.686494,-0.6474227,7.516256,2.935032,1.6452962,-29.320951,3.5944755,34.94294,8.171969,-16.91625,27.135212,-2.0286849,-10.373527,-25.236935,-3.5017684,-4.1502995,38.056282,-3.4022598,11.9162445,-4.988735,14.7125635,4.2322273,3.7844615,27.97599,-10.565097,13.578014
271,0.0,0.0,0.0,-1.077655e-06,-1.1004067e-06,2.5655327e-06,27.513098,4.6522236,-0.6358787,7.920564,2.8186944,3.760518,-28.032066,2.913975,32.781437,9.203888,-13.047715,27.630737,-0.29454193,-7.624604,-16.96648,-2.1804767,-1.626357,38.690414,-3.5870988,11.471656,-8.847236,24.79858,9.379096,2.5120873,28.816887,-10.574002,13.635376
272,0.0,0.0,0.0,6.2057297e-06,-1.2935659e-06,-1.2962996e-05,27.012814,4.087961,-0.5702165,12.54471,2.7368045,4.057478,-26.679525,2.4895504,32.096317,9.820453,-10.958547,24.374693,0.25304288,-5.6872973,-17.99624,-5.181169,-0.42144284,38.894974,-3.8339727,10.967669,-13.996184,8.773198,7.5225677,0.85439813,29.259127,-9.879701,13.12236
273,0.0,0.0,0.0,4.0635455e-06,9.284877e-08,-8.899971e-06,25.263073,3.2278347,-1.4316394,13.389616,2.592676,4.9601197,-29.360569,2.857069,32.415924,9.104222,-3.7867212,17.792303,-2.9257073,-12.378315,6.252149,2.2979403,-0.22582781,36.892025,-3.327846,12.869127,8.066929,-22.762676,-5.0669174,3.74699,27.924868,-10.370248,13.512137
274,0.0,0.0,0.0,6.186095e-06,5.1009824e-06,-2.2993984e-06,24.749676,3.6341891,-1.5925063,12.915505,2.9140043,7.2007213,-31.58081,2.8528934,34.608,8.735243,-3.6210682,22.121887,-3.8444674,-8.32627,1.1972293,1.4588358,0.7434656,37.54544,-3.5877903,12.674335,7.577012,-17.173874,-4.2490153,3.7152362,28.083126,-10.314736,13.884839
275,0.0,0.0,0.0,9.084788e-06,-8.300844e-07,2.1628375e-06,23.749578,2.9216404,-1.8460163,13.376243,3.282868,7.484644,-30.178514,2.634868,35.725193,9.7477455,-7.2859073,15.948733,-7.1519585,-9.951836,-7.0392647,0.3660212,0.30109987,37.24344,-4.1581764,13.16299,12.552773,-6.9570045,-3.3466325,6.7820797,27.792522,-10.075833,13.634012
