Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
1001,0.29170874,-0.087091714,-0.03601062,-0.03565365,0.17838834,-0.2763312,-0.0017035722,0.1143002,-0.0051739435,0.17726928,-0.26295134,-0.020354567,-0.09100987,-0.29496068,-0.2547762,0.10576813,0.7295022,1.6279303,-0.005148154,0.020836838,0.25251403,-0.40901557,0.10564873,1.0790905,1.6145854,-0.017368063,0.020656627,0.69918877,0.28939238,-0.89526284,2.2563703,1.5754436,-0.62641174,-0.12340325,0.7409387,-1.0833212,1.9876657,-0.08129719,-0.38413098,-1.0771683,-0.79112947,0.9239576,-0.28007665,-0.35947144,0.006484757,0.03718871,-0.02934082,2.009098,-0.07806812,0.039048295,0.7514756,-0.023819907,-0.0058459784,-0.028843844
1002,0.2993567,-0.08239056,-0.045190413,-0.01795471,0.19426534,-0.28139496,-0.0043310686,0.120404385,-0.017976066,0.19438499,-0.26329672,-0.022361454,-0.10137543,-0.3011336,-0.246527,0.101134636,0.7234519,1.6280463,-0.0046604834,0.02059036,0.2712979,-0.4074205,0.105073415,1.0855526,1.6143339,-0.017484745,0.020292612,0.7042942,0.4962582,-0.8495308,1.4573159,1.6008528,-0.54579633,-0.22227895,0.57590806,-1.4282981,1.8354341,-0.1067746,-0.20438282,-0.97360146,-0.48097304,0.77710485,-0.57687056,-0.78590673,0.013557121,0.052078675,-0.021618517,1.8035214,0.3032989,-0.11061648,0.56595564,-0.024965025,-0.01398737,-0.03867692
1003,0.30597302,-0.07657807,-0.054077744,-0.0077577457,0.20984855,-0.28614342,-0.00671244,0.1263268,-0.035203505,0.21554911,-0.26435766,-0.023446567,-0.110644475,-0.30537176,-0.24079312,0.09690293,0.7164397,1.62821,-0.0041089016,0.020440461,0.2870304,-0.40250915,0.10351723,1.0917535,1.6140257,-0.017587328,0.019908797,0.6587499,0.6670577,-0.9620722,0.7420289,1.4974378,-0.36383075,-0.29819822,0.6288215,-1.9492787,2.3201683,-0.0575813,0.01654713,-0.91814685,-0.3969033,0.43159285,-0.34063628,-0.645095,0.017206382,0.05493281,-0.011598084,1.413778,0.63004446,-0.18141158,0.6431809,-0.032488406,-0.008298501,-0.037207946
1004,0.31295374,-0.06846053,-0.065142624,-0.0043550725,0.2220843,-0.28697178,-0.011169146,0.13359363,-0.05874041,0.24152407,-0.2634897,-0.020813074,-0.12020351,-0.30873996,-0.23810446,0.0959295,0.70835555,1.6282572,-0.003418969,0.020315368,0.29974985,-0.39563143,0.10322507,1.0968535,1.6135855,-0.017562792,0.01947252,0.72808963,0.925744,-1.2025144,0.0716563,0.95565206,0.12647593,-0.57023627,0.7840183,-2.6425407,2.7418249,0.18961807,0.46044147,-0.9825037,-0.30664426,0.15722044,0.040076558,-0.8976018,-0.0008883213,0.07330829,-0.0122374045,1.1791676,0.73438203,0.06804963,0.42506897,-0.047712337,0.0073642284,-0.044917088
1005,0.3205512,-0.057651002,-0.07756215,-0.008137795,0.21780142,-0.2849531,-0.018604366,0.1408828,-0.08599986,0.2665888,-0.2609345,-0.013553988,-0.13025774,-0.3104447,-0.2399546,0.10107789,0.70120925,1.6282451,-0.002438394,0.020355752,0.3102121,-0.38986814,0.108354904,1.1007404,1.6128823,-0.017399365,0.01886235,0.79380184,1.1490834,-1.2221378,-0.7026999,-1.4703321,0.16440536,-0.8273254,0.65690815,-2.6247647,2.185356,0.28679633,0.85567933,-1.0037748,-0.0783718,-0.3956923,0.79322684,-0.59529424,-0.00094617804,0.10661376,0.011112205,0.9635115,0.47035888,0.7900905,0.3737394,-0.07802103,0.020399066,-0.06606497
1006,0.32843652,-0.047104426,-0.08867857,-0.019708868,0.19837964,-0.2847793,-0.026292965,0.1468237,-0.1098872,0.2834149,-0.2583598,-0.0057345247,-0.14136109,-0.309363,-0.24240626,0.10690702,0.6949589,1.6282325,-0.0012563963,0.020742754,0.3184533,-0.38985547,0.11868792,1.1054674,1.6120411,-0.017019806,0.018219214,0.7457625,0.94599515,-0.9988366,-1.4306386,-2.1021233,-0.14121805,-0.66573375,0.52092,-2.1870108,1.2709801,0.20290121,0.65890306,-1.1587809,0.24280502,-0.13287327,0.4598068,-0.66088676,-0.0014541931,0.1193458,0.049778897,0.73486066,-0.31329745,1.179922,0.5311583,-0.08397399,0.04498391,-0.061612386
1007,0.3359568,-0.039392583,-0.09723988,-0.03731148,0.17680359,-0.2879486,-0.031158818,0.15133566,-0.1281776,0.2890112,-0.25582367,-0.0012136028,-0.15288159,-0.3059928,-0.24207853,0.11255758,0.6872463,1.6283263,-0.00022699135,0.021225564,0.32321107,-0.3936014,0.12740494,1.110857,1.6114124,-0.016576977,0.017637277,0.76411295,0.6649124,-0.7911595,-1.9555776,-2.1575978,-0.4047851,-0.37955174,0.42714748,-1.6213305,0.19681603,0.3088489,0.32875228,-1.1527913,0.3908169,0.14078274,0.6278596,-0.8371755,0.013983702,0.09855567,0.0461938,0.30115685,-0.41534498,0.6808008,0.53937167,-0.051521998,0.04221005,-0.054881196
1008,0.34379792,-0.033170853,-0.105043165,-0.059137747,0.1553505,-0.2922712,-0.03461392,0.15560894,-0.1428741,0.289214,-0.25147235,0.0018608695,-0.16340217,-0.30234692,-0.240481,0.12315986,0.67862326,1.6284264,0.00038968708,0.021489078,0.3272333,-0.3960156,0.13492928,1.1116084,1.6110765,-0.016254943,0.017238261,0.80078775,0.6214008,-0.7867803,-2.314706,-2.1348755,-0.41797218,-0.35447055,0.43597603,-1.4111888,-0.014557702,0.5340443,0.33386707,-0.9909846,0.33745742,0.16926114,1.3168802,-0.8664863,0.008186867,0.043829095,0.016732208,0.45933437,-0.1204666,0.79522085,-0.21385983,-0.024401808,0.026628407,-0.031377148
1009,0.35073707,-0.025963044,-0.11286152,-0.08342678,0.13333097,-0.2972198,-0.039039697,0.15940282,-0.15632442,0.2891771,-0.24575308,0.006890732,-0.17309004,-0.2983309,-0.23985775,0.1325743,0.6703284,1.62847,0.0010726998,0.021606658,0.32752627,-0.397552,0.14050053,1.1137222,1.6107316,-0.016122142,0.017029021,0.5810729,0.80568504,-0.77054787,-2.483429,-2.2796278,-0.5729426,-0.50952977,0.32496372,-1.3198682,0.0036416722,0.55544525,0.6323308,-0.93018216,0.44554508,-0.018097607,0.70769083,-0.79254884,0.0021950535,0.06745125,0.009058016,-0.2320677,-0.1697923,0.41926473,0.47236612,-0.038058657,0.006730422,-0.016024776
1010,0.35592872,-0.016947392,-0.120037794,-0.10904298,0.10994119,-0.3028159,-0.04458544,0.16159596,-0.16980837,0.28894034,-0.239333,0.014840918,-0.18109821,-0.29355147,-0.24275567,0.14115122,0.661926,1.6285317,0.0016551759,0.021587249,0.3220043,-0.39742017,0.14260104,1.1192876,1.6103406,-0.01620594,0.016790178,0.49012318,0.9353865,-0.68336535,-2.6104212,-2.3445752,-0.5252547,-0.555505,0.16321747,-1.3854024,-0.07024103,0.70889217,0.8730235,-0.72304475,0.49827734,-0.45901343,0.9396417,-0.87283134,0.007942144,0.052360106,-0.006773438,-0.7591889,0.12672244,0.088186495,0.60621643,-0.0384662,-0.015092815,-0.026782952
1011,0.3594369,-0.008019741,-0.12690465,-0.13537912,0.08700799,-0.30787405,-0.04954839,0.16321178,-0.18459539,0.28700528,-0.23214082,0.023765566,-0.18765934,-0.28913793,-0.2481356,0.15072753,0.6539183,1.6285506,0.0020449967,0.021619162,0.31362745,-0.39636573,0.14431475,1.1247864,1.6099557,-0.016253972,0.016459169,0.23458882,0.8558135,-0.7047425,-2.6268868,-2.2541516,-0.5014201,-0.4556518,0.16722481,-1.5428576,-0.2825509,0.7144355,0.9044993,-0.6257952,0.4063938,-0.58882666,0.96743137,-0.75653476,-0.00084820704,0.031763878,0.007500491,-0.8913988,0.09024013,0.22178407,0.5160481,-0.03722986,4.8514692e-05,-0.034809113
1012,0.35959873,-0.00027090864,-0.13449591,-0.16114049,0.06507954,-0.3128261,-0.053455986,0.16522744,-0.20130877,0.2829363,-0.22540002,0.03286367,-0.19359457,-0.2857605,-0.2538577,0.15967491,0.646613,1.6285472,0.0022531387,0.021767752,0.30515817,-0.39601368,0.14855747,1.1294252,1.6095842,-0.016174076,0.016108673,-0.1318926,0.719515,-0.801598,-2.5284286,-2.1564608,-0.4812772,-0.35187036,0.22562401,-1.7654326,-0.48387223,0.6530384,0.9201808,-0.5828721,0.29187196,-0.56472,0.85242975,-0.71376926,-0.00016863637,0.015169351,0.017666116,-0.8236422,0.0018784252,0.54574287,0.43407354,-0.03580144,0.011498574,-0.033958223
1013,0.35628092,0.0061500547,-0.1430102,-0.18550485,0.04404767,-0.317003,-0.05650695,0.1677669,-0.22061002,0.27716562,-0.21882936,0.04235322,-0.19925237,-0.2838292,-0.2588904,0.16704954,0.63901716,1.6285338,0.0023009647,0.021935776,0.29726675,-0.39608946,0.15526569,1.1336558,1.6093183,-0.016047236,0.015841229,-0.46415064,0.5949184,-0.88176286,-2.3661997,-2.0684202,-0.36675873,-0.2807291,0.26922932,-2.0468655,-0.63195276,0.6659194,0.97734445,-0.5599798,0.12580031,-0.46842986,0.67081964,-0.7856342,-0.001903093,-0.0001535222,0.015935047,-0.77032435,-0.011400491,0.7461758,0.41923514,-0.021560775,0.012932453,-0.02261115
1014,0.34953362,0.011426691,-0.15149961,-0.20756386,0.02352504,-0.31983498,-0.059000794,0.17062682,-0.24308972,0.26998663,-0.21223812,0.052515786,-0.20519806,-0.28270215,-0.26195788,0.17177412,0.62956256,1.628408,0.0022465817,0.022149196,0.28937152,-0.3964987,0.16180338,1.1380812,1.609139,-0.015890041,0.015705334,-0.80884105,0.5276041,-0.616282,-1.9453328,-2.3356717,-0.22051285,-0.26574484,0.2715453,-2.392211,-0.7689057,0.65057397,1.0882418,-0.59758073,0.11074005,-0.21449824,0.35840708,-1.0454768,-0.017147271,-0.007839211,0.023239443,-0.79465413,-0.047845308,0.59304273,0.4458843,-0.015691899,0.016342452,-0.009245882
1015,0.33917704,0.016968567,-0.15346193,-0.22095048,-0.009043506,-0.32144278,-0.062434338,0.17316869,-0.2697699,0.2611327,-0.20705426,0.06497239,-0.2118839,-0.2795347,-0.26245636,0.17638457,0.616378,1.6280116,0.002137974,0.022504486,0.28112963,-0.39638418,0.16271807,1.1411391,1.608933,-0.0156638,0.01566683,-1.1772447,0.53633547,-0.09002808,-1.0651525,-3.6406906,-0.12428708,-0.3671264,0.24781527,-2.8674824,-0.971717,0.41294873,1.3167762,-0.7259707,0.4482278,0.065193005,0.5249491,-1.4804664,-0.04841129,-0.011859217,0.04026018,-0.8343883,0.031086382,-0.21091336,0.22317268,-0.022432731,0.02416443,-0.0011045964
1016,0.32699236,0.021945756,-0.15453209,-0.2304559,-0.04628936,-0.3213057,-0.06594374,0.17479555,-0.30146948,0.25007233,-0.20338418,0.07889615,-0.21938452,-0.2752386,-0.26244846,0.18399732,0.60473233,1.6276757,0.0020473616,0.022904769,0.27140197,-0.39564338,0.1565447,1.1423917,1.6088625,-0.015427219,0.0155474385,-1.2157884,0.46134168,-0.13284758,-0.94802064,-3.6576827,0.11168489,-0.31875736,0.092585295,-3.3699949,-1.2119213,0.3429051,1.4179119,-0.74834836,0.4165016,-0.033236533,0.9026939,-0.9663825,-0.025754992,-0.0071792384,0.038328223,-1.0587002,0.09172407,-0.8609835,0.06305311,-0.00011642025,0.022217926,-0.01631523
1017,0.31569436,0.025370652,-0.15505412,-0.24204825,-0.0790844,-0.31917945,-0.06717928,0.17364104,-0.337787,0.2355798,-0.2005771,0.09204611,-0.22511984,-0.27242258,-0.26281905,0.18849544,0.59856004,1.6273209,0.0019123205,0.023127567,0.2590766,-0.39368322,0.14553013,1.1431253,1.6088542,-0.015359186,0.0154278595,-1.0731894,0.2171386,0.048393585,-1.3751662,-2.9531958,0.23843534,0.07360832,-0.26625064,-3.8009531,-1.6391113,0.18398133,1.167978,-0.41838074,0.21174502,-0.028255304,0.18795407,-0.40512568,-0.03908751,-0.016209371,0.013889667,-1.324155,0.2413495,-1.2345748,0.088817455,-0.001309314,-0.0005507041,-0.009438163
1018,0.30469906,0.026199544,-0.15440674,-0.25843626,-0.10315656,-0.31679574,-0.06447371,0.16950168,-0.37851894,0.216657,-0.20071255,0.10256478,-0.22664888,-0.27067438,-0.26423734,0.19220038,0.5959606,1.6267889,0.0016222381,0.023093477,0.24680828,-0.3879408,0.13496022,1.1400806,1.6088309,-0.01562515,0.015470175,-1.1602533,-0.0013146492,0.039791547,-1.7840072,-2.058804,0.23153172,0.37851977,-0.47641858,-4.2699833,-2.0594118,-0.17113669,0.9914691,-0.0051253764,0.15639444,-0.21301208,0.4789946,-0.16536948,-0.05771652,-0.033573393,-0.011171572,-1.1609263,0.78726196,-0.9441673,-0.5401962,-0.0026511098,-0.03740301,0.010795665
1019,0.29213145,0.024857802,-0.15552224,-0.27565098,-0.1226853,-0.3126342,-0.05942478,0.164815,-0.42469293,0.19354522,-0.20297524,0.11176939,-0.2258773,-0.27047327,-0.26778167,0.19588506,0.5972362,1.6262004,0.0013358692,0.022850808,0.23338301,-0.37706807,0.12496496,1.1335022,1.6088303,-0.016019274,0.01563937,-1.3606946,-0.2307086,-0.24504039,-1.5381738,-2.083988,0.5910818,0.5867102,-0.43365824,-4.862076,-2.4915414,-0.21754089,0.8618116,0.09630575,-0.07047487,-0.44090003,0.3067773,0.2974343,-0.057557557,-0.025500217,-0.029779626,-1.4698719,1.2779287,-1.0252866,-0.7319872,0.001030246,-0.039201383,0.019263735
1020,0.27705443,0.02442823,-0.15585616,-0.2901511,-0.1084131,-0.30426943,-0.054305516,0.16045287,-0.47654602,0.16533229,-0.2054239,0.12144448,-0.2244519,-0.27134028,-0.27464387,0.19935077,0.6018542,1.6256647,0.0011506645,0.022543322,0.21591006,-0.36243,0.11536057,1.127675,1.6087309,-0.016365629,0.015928356,-2.0043964,-0.1885916,-0.2600495,-0.70420253,3.756981,0.98784804,0.6601908,-0.25946105,-5.368651,-3.068604,-0.2151474,0.7719878,-0.021203907,-0.15881029,-0.7923363,0.36373395,0.5869601,-0.049982484,-0.0149628455,-0.030384615,-1.9771802,1.4977391,-0.88846976,-0.4082882,-0.014944187,-0.031232357,0.032784536
1021,0.2565446,0.024221119,-0.15641692,-0.295013,-0.07908595,-0.291975,-0.048461232,0.15600921,-0.5322025,0.13010633,-0.2078436,0.12989122,-0.2226559,-0.27140185,-0.28379083,0.20309012,0.6048063,1.625061,0.0009532679,0.022204105,0.19590689,-0.34689167,0.10994297,1.122721,1.60853,-0.01653937,0.01623585,-2.2044528,-0.09670285,-0.1578645,-0.10282129,0.0049385675,1.3451909,0.6349299,-0.4263197,-5.665114,-3.890157,-0.30153304,0.76732224,0.21046017,0.10054976,-0.9675453,0.38824886,0.10617138,-0.06295415,-0.02133014,-0.03403701,-2.0236933,1.5537559,-0.32396233,-0.5233638,-0.021751301,-0.010244526,0.02938487
1022,0.23742227,0.027736746,-0.15253702,-0.30398357,-0.06442831,-0.27802187,-0.045643326,0.14956573,-0.5895129,0.08483492,-0.2140368,0.14111382,-0.21792597,-0.26766425,-0.29496,0.2070167,0.60623074,1.6244735,0.0006468131,0.022082644,0.17670664,-0.329964,0.10728212,1.1149923,1.6084212,-0.016402103,0.016581947,-1.9386384,0.5452031,0.52832156,-1.149697,2.0836217,1.3721173,0.08528686,-0.6239466,-5.749053,-4.9914618,-0.8806908,1.2934853,0.503087,0.56344616,-1.1906834,0.40078956,0.15411204,-0.054896586,-0.034350846,-0.0019769557,-1.8592547,1.7523326,-0.22972469,-0.91304356,-0.0056942184,0.024040004,0.03624863
1023,0.21905765,0.03201552,-0.1464431,-0.31760958,-0.03942583,-0.26213786,-0.044006832,0.1453771,-0.6472427,0.03078132,-0.22404836,0.1519175,-0.21388043,-0.2618111,-0.30376008,0.20822625,0.60862386,1.6238015,-0.00017030489,0.022055684,0.15789609,-0.3160617,0.1084992,1.1061893,1.6083262,-0.016032865,0.017003912,-1.705646,0.25295582,0.67287827,-1.481063,2.6699553,1.7949307,0.32835242,-0.2774785,-5.7622023,-5.6015706,-0.99548393,0.8217228,0.33254185,0.5947995,-0.6573573,-0.032754812,0.2684141,-0.07072763,-0.11122609,-0.0031525297,-1.9207933,1.1428065,0.3324887,-0.86234957,-0.010686166,0.04196461,0.043543
1024,0.20118979,0.031422652,-0.14107461,-0.3293533,-0.019744936,-0.2419125,-0.038198642,0.14447206,-0.7035445,-0.025805544,-0.23362063,0.15610236,-0.2126909,-0.2543225,-0.3080579,0.20769244,0.61007404,1.6233358,-0.001253446,0.021990811,0.13786684,-0.306213,0.11044172,1.0963563,1.6082387,-0.01553743,0.017468758,-1.8992606,-0.27296394,0.3816382,-0.79705596,1.0909376,2.1805303,0.7388941,-0.0066878926,-5.5170436,-5.6234503,-0.88049966,0.14857903,-0.03136921,0.81298363,-0.28665322,-0.07504898,0.09689939,-0.034278013,-0.09086111,-0.0075927028,-2.0795283,0.8752133,0.10884173,-1.0450507,-0.0077093756,0.05121067,0.046475112
1025,0.1822946,0.029724745,-0.13623545,-0.33696616,-0.002511745,-0.21901566,-0.031955864,0.14320767,-0.75639325,-0.080168106,-0.24252436,0.15762468,-0.21293975,-0.24645095,-0.31184417,0.20389587,0.6158911,1.623353,-0.0018739266,0.021921553,0.11615041,-0.29653594,0.10698359,1.0866494,1.6081606,-0.015078935,0.018054983,-1.9320987,-0.112679526,0.51011026,-0.664569,1.9647034,2.342104,0.5559569,-0.1746781,-5.117565,-5.2904205,-0.9041017,0.15152933,-0.032302126,0.77380055,-0.43953595,-0.55858237,0.8827014,0.017530939,-0.047316823,-0.007029371,-2.2285798,1.0201055,-0.6232739,-0.9225473,-0.007889716,0.041486703,0.06206169
1026,0.16314025,0.02899222,-0.13118654,-0.3414222,0.017666217,-0.1937655,-0.026977157,0.14102292,-0.80503464,-0.129615,-0.25042787,0.15873607,-0.21355449,-0.23734085,-0.3162129,0.19673902,0.6239952,1.6237493,-0.0022753405,0.021689445,0.09291722,-0.2858916,0.09864021,1.0765595,1.6082151,-0.014854366,0.01866085,-1.8770852,-0.05389958,0.4979167,-0.2900286,1.9908087,2.6709664,0.4660474,-0.25228584,-4.6902094,-4.6578965,-0.683086,0.07858851,-0.074070826,0.9919623,-0.4393226,-0.8110293,0.7714424,0.048134867,-0.035881955,-0.029707355,-2.3887267,1.0912145,-0.9627094,-1.0646737,0.011132675,0.01290747,0.05801948
1027,0.14430383,0.027094506,-0.12781069,-0.3394126,0.027125994,-0.16432744,-0.02160549,0.13846399,-0.84963596,-0.16691716,-0.25501797,0.15729655,-0.21513933,-0.22791167,-0.318287,0.18615495,0.6337148,1.624217,-0.0028337499,0.021390257,0.06833986,-0.27813163,0.09188011,1.0686196,1.6084597,-0.01488132,0.019265024,-1.7267284,-0.1605057,0.3435119,0.25487265,1.057092,3.1608627,0.46900198,-0.33006108,-4.3232517,-2.9676194,-0.2937572,-0.17868397,-0.15987495,0.92399246,-0.07951165,-1.2017825,1.0971837,0.044419635,-0.06311424,-0.029329624,-2.4901261,0.6046474,-0.50538635,-0.6502917,0.029936524,-0.009230054,0.0591237
1028,0.12761386,0.02636935,-0.12451938,-0.3359777,0.040655237,-0.13124922,-0.01822689,0.13480224,-0.8904788,-0.1878886,-0.2573842,0.1556554,-0.2163341,-0.21739607,-0.3182625,0.1796625,0.644823,1.6246376,-0.0036682435,0.021186598,0.04614003,-0.27214876,0.08822778,1.061254,1.6088744,-0.015025428,0.01991976,-1.6669692,-0.027153732,0.30367202,0.43088543,1.452581,3.3773978,0.26763028,-0.3669244,-3.917891,-1.5806988,-0.21988547,-0.16201463,-0.1027529,1.129698,0.063763246,-0.32964927,1.1286925,0.040075712,-0.08944221,-0.01558181,-2.046634,0.589579,-0.28307897,-0.7763498,0.045381956,-0.016144665,0.066422395
1029,0.11086832,0.025916407,-0.12200665,-0.3305734,0.055381212,-0.096714005,-0.015838217,0.1313818,-0.9269378,-0.19860591,-0.25953445,0.15299578,-0.2177187,-0.20682414,-0.3148803,0.17561172,0.6588103,1.6249156,-0.004679714,0.021126583,0.027598744,-0.2698343,0.086917855,1.053741,1.609511,-0.0149914855,0.020466926,-1.674615,-0.06942245,0.22243433,0.60999006,1.454948,3.5000317,0.23664129,-0.32993707,-3.45769,-0.7631584,-0.20955306,-0.34843272,-0.15942049,1.0120085,0.52121186,-0.447042,1.5655786,0.021321625,-0.10308799,-0.0018211807,-1.7342421,-0.004140076,-0.046361133,-0.7269291,0.069939785,0.012291178,0.047749013
1030,0.093973346,0.024029942,-0.12054093,-0.32058412,0.060228445,-0.060345665,-0.012361503,0.12799178,-0.9584242,-0.20278506,-0.2599978,0.14769004,-0.21957521,-0.197152,-0.3083609,0.16654404,0.6746035,1.6253158,-0.0054881023,0.021026107,0.009979787,-0.27171037,0.08708798,1.046373,1.6103846,-0.014981086,0.020750873,-1.5866632,-0.15341395,0.21991551,0.93515,0.84887666,3.6872842,0.30775476,-0.39748552,-2.9272478,-0.22371444,0.00792541,-0.5454866,-0.14356552,0.9680918,0.7134414,-1.167768,1.5739995,0.046730127,-0.068546854,-0.013535892,-1.7512296,-0.27764556,0.051248852,-0.77785325,0.09254831,-0.003995739,0.018679066
1031,0.07816274,0.022772802,-0.11762564,-0.3109656,0.07073934,-0.023867622,-0.009416728,0.12356189,-0.98416126,-0.20274162,-0.26013216,0.14206374,-0.22062458,-0.18550977,-0.30284956,0.15562265,0.6902209,1.6257607,-0.005997688,0.020851204,-0.0074046673,-0.27518302,0.08811262,1.0392727,1.6112587,-0.015138416,0.020887222,-1.5982952,-0.119590126,0.33248442,0.9945936,1.1204531,3.6017134,0.2989008,-0.46722284,-2.3336139,0.14178343,-0.041815203,-0.5843175,-0.08147473,1.2923698,0.44555318,-1.04861,1.5565078,0.04207284,-0.041475344,-0.018704465,-1.729498,-0.39514577,0.13398188,-0.6615589,0.08230907,-0.020407982,0.010921135
1032,0.061412975,0.020643964,-0.113584846,-0.29928628,0.07758469,0.011015637,-0.005240512,0.11811163,-1.0035548,-0.19949582,-0.26094538,0.13476175,-0.2208859,-0.17095873,-0.30062017,0.14712045,0.7058169,1.6261996,-0.006357728,0.020412434,-0.026471665,-0.27903602,0.0864842,1.0350627,1.6118944,-0.015364917,0.020985529,-1.7514368,-0.3244937,0.45829433,1.3393131,0.147926,3.3948734,0.54535764,-0.6260062,-1.6684744,0.4429703,-0.11574439,-0.8859203,0.034880914,1.5510575,0.08533992,-0.7389859,1.5718508,0.0433938,-0.03238273,-0.05378175,-2.0221946,-0.39511362,-0.33931845,-0.2558791,0.052870326,-0.023155695,0.008815581
1033,0.043138336,0.018148614,-0.10687483,-0.28669018,0.083479576,0.042589705,-0.0004956737,0.11029261,-1.0165384,-0.19164847,-0.26406956,0.12610754,-0.2182753,-0.15354078,-0.30192897,0.14123267,0.72036415,1.6267526,-0.0067013428,0.019823458,-0.045209173,-0.28221422,0.08214,1.0316466,1.6123695,-0.015649805,0.021101538,-1.908607,-0.18142577,0.7832339,1.2562423,0.7646591,2.9970098,0.40561783,-0.86820817,-1.071032,1.0863036,-0.4498611,-0.82126284,0.41114828,1.8572228,-0.28169107,-0.5104966,1.3974066,0.05894871,-0.034217447,-0.059157293,-1.7703624,-0.26435807,-0.4867898,-0.39061454,0.043532535,-0.030061767,0.012598147
1034,0.023847302,0.01694434,-0.098435536,-0.2737922,0.092024274,0.07174113,0.0029264067,0.10147674,-1.024352,-0.17674756,-0.26897135,0.11840463,-0.21224718,-0.13770784,-0.30480874,0.1308456,0.7388505,1.6272761,-0.007057784,0.0193601,-0.060394153,-0.28417966,0.079659514,1.023826,1.6128868,-0.01589232,0.02113522,-1.9325167,-0.09575928,0.85723346,1.3205343,0.8781041,2.8841705,0.31809008,-0.85933477,-0.5965523,1.7208251,-0.49550813,-0.744843,0.69605196,1.4162596,-0.29404974,-1.3402535,2.114482,0.047287554,-0.035485018,-0.039715447,-1.3669312,-0.15463457,-0.10862612,-1.019858,0.0538931,-0.020749288,-0.00041608178
1035,0.004413188,0.014897518,-0.09084138,-0.25922143,0.096943304,0.10061472,0.0070159333,0.093655884,-1.0274633,-0.15754415,-0.27342454,0.109554715,-0.20563455,-0.1246397,-0.3063385,0.11888377,0.75992274,1.6274209,-0.007440801,0.01912689,-0.07343138,-0.2883228,0.080310844,1.0131103,1.613342,-0.015962379,0.021104846,-1.9432341,-0.31093296,0.6654865,1.607236,0.016297013,2.9222503,0.49933383,-0.73705655,-0.12289541,2.0109315,-0.3716147,-1.0119175,0.62206054,1.222488,-0.052379355,-1.1101938,2.1056087,-0.00058915373,-0.038137738,-0.015171955,-1.280649,-0.5908252,0.16356136,-1.0913327,0.040423356,-0.00039298204,-0.003998666
1036,-0.014634678,0.012247063,-0.084108956,-0.24399236,0.10146335,0.12935114,0.01135664,0.08682945,-1.0257218,-0.13674721,-0.27719095,0.0997214,-0.19951046,-0.11333858,-0.30666387,0.10780967,0.783086,1.6272781,-0.0077289487,0.018957939,-0.08607715,-0.29526457,0.081703044,1.0029372,1.6136781,-0.01596398,0.021019537,-1.9021838,-0.2452666,0.6631929,1.4915408,0.6477868,2.823425,0.40407825,-0.6399433,0.38007918,2.1023037,-0.39130262,-0.97316664,0.5980554,1.0733966,-0.016015885,-1.1037331,2.4445841,-0.01998762,-0.023623805,-0.017383192,-1.2551565,-0.7650571,0.12047925,-0.9656943,0.029455056,-4.2659416e-05,-0.01034388
1037,-0.03386218,0.010021147,-0.07710004,-0.22917996,0.108991,0.15612903,0.014888844,0.08021967,-1.0181015,-0.11539139,-0.28155875,0.09018545,-0.19364703,-0.099396,-0.307545,0.09993809,0.80368996,1.6272491,-0.007873099,0.018640729,-0.09963776,-0.30140212,0.07934522,0.99378467,1.6140238,-0.016235447,0.02094591,-1.9339328,-0.21627039,0.74561316,1.4708909,0.7912603,2.556939,0.3155007,-0.7118708,1.0515231,2.1651452,-0.46977836,-0.95396507,0.6028783,1.5929954,-0.13361382,-0.60599416,1.8291786,0.005113557,-0.009710251,-0.036684085,-1.4187863,-0.519906,-0.45001757,-0.88549125,0.035519887,-0.038851082,-0.0058946875
